U_Divisions,V_Divisions,t_parameter,Node_ID,Date_월일,Date_시간,Node_X,Node_Y,Node_Z,외피_ModuleShape_edge개수,외피_ModuleShape_둘레(m),외피_ModuleShape_면적(m2),열림각도,운동장_태양복사열,관중석_1 태양복사열,관중석_2 태양복사열,관중석 합산 태양복사열
42,86,0.65,0,2025-3-1,14:00,-367.85,66.608,332.039,,,,,,,,
42,86,0.65,1,2025-3-1,14:00,0,0,0,,,,,,,,
42,86,0.65,2,2025-3-1,14:00,0,65.939,53.101,4,20.692,25.465,64.409,2114.966,1532.583,2409.237,3941.82
42,86,0.65,3,2025-3-1,14:00,-9.444,65.001,52.63,5,22.345,29.728,66.192,2114.966,1532.583,2409.237,3941.82
42,86,0.65,4,2025-3-1,14:00,-18.933,59.52,53.741,5,24.202,34.701,67.63,2114.966,1532.583,2409.237,3941.82
42,86,0.65,5,2025-3-1,14:00,-29.376,55.258,53.956,5,25.652,38.69,68.777,2114.966,1532.583,2409.237,3941.82
42,86,0.65,6,2025-3-1,14:00,-39.519,49.354,54.236,5,26.522,41.054,69.572,2114.966,1532.583,2409.237,3941.82
42,86,0.65,7,2025-3-1,14:00,-48.458,42.079,54.616,5,26.771,41.574,69.863,2114.966,1532.583,2409.237,3941.82
42,86,0.65,8,2025-3-1,14:00,-55.378,33.906,55.111,5,26.594,40.73,69.434,2114.966,1532.583,2409.237,3941.82
42,86,0.65,9,2025-3-1,14:00,-60.12,25.493,55.587,5,26.14,38.58,68.44,2114.966,1532.583,2409.237,3941.82
42,86,0.65,10,2025-3-1,14:00,-62.955,17.602,55.891,5,25.227,34.461,67.487,2114.966,1532.583,2409.237,3941.82
42,86,0.65,11,2025-3-1,14:00,-64.334,10.663,55.942,5,23.998,29.435,66.911,2114.966,1532.583,2409.237,3941.82
42,86,0.65,12,2025-3-1,14:00,-65.888,4.496,55.882,4,23.051,25.985,66.645,2114.966,1532.583,2409.237,3941.82
42,86,0.65,13,2025-3-1,14:00,-65.931,-1.497,55.855,4,22.838,25.274,66.595,2114.966,1532.583,2409.237,3941.82
42,86,0.65,14,2025-3-1,14:00,-64.582,-7.58,55.901,5,23.755,28.689,66.551,2114.966,1532.583,2409.237,3941.82
42,86,0.65,15,2025-3-1,14:00,-63.447,-14.685,55.904,5,25.659,36.276,66.622,2114.966,1532.583,2409.237,3941.82
42,86,0.65,16,2025-3-1,14:00,-60.679,-23.737,55.649,5,27.963,45.581,67.093,2114.966,1532.583,2409.237,3941.82
42,86,0.65,17,2025-3-1,14:00,-55.584,-34.338,55.13,5,29.14,49.846,67.673,2114.966,1532.583,2409.237,3941.82
42,86,0.65,18,2025-3-1,14:00,-47.831,-44.651,54.521,5,28.995,48.918,67.388,2114.966,1532.583,2409.237,3941.82
