U_Divisions,V_Divisions,t_parameter,Node_ID,Date_월일,Date_시간,Node_X,Node_Y,Node_Z,외피_ModuleShape_edge개수,외피_ModuleShape_둘레(m),외피_ModuleShape_면적(m2),열림각도,운동장_태양복사열,관중석_1 태양복사열,관중석_2 태양복사열,관중석 합산 태양복사열
42,86,0.65,0,2025-3-1,15:00,-363.999,187.759,286.795,,,,,,,,
42,86,0.65,1,2025-3-1,15:00,0,0,0,,,,,,,,
42,86,0.65,2,2025-3-1,15:00,0,65.939,53.101,4,20.692,25.465,69.275,1205.232,1140.104,1802.413,2942.517
42,86,0.65,3,2025-3-1,15:00,-9.444,65.001,52.63,5,22.345,29.728,71.149,1205.232,1140.104,1802.413,2942.517
42,86,0.65,4,2025-3-1,15:00,-18.903,59.425,53.774,5,24.202,34.701,72.637,1205.232,1140.104,1802.413,2942.517
42,86,0.65,5,2025-3-1,15:00,-29.334,55.17,53.99,5,25.652,38.69,73.757,1205.232,1140.104,1802.413,2942.517
42,86,0.65,6,2025-3-1,15:00,-39.467,49.277,54.274,5,26.522,41.054,74.379,1205.232,1140.104,1802.413,2942.517
42,86,0.65,7,2025-3-1,15:00,-48.4,42.017,54.66,5,26.771,41.574,74.25,1205.232,1140.104,1802.413,2942.517
42,86,0.65,8,2025-3-1,15:00,-55.317,33.863,55.161,5,26.594,40.73,73.138,1205.232,1140.104,1802.413,2942.517
42,86,0.65,9,2025-3-1,15:00,-60.062,25.466,55.642,5,26.14,38.58,71.488,1205.232,1140.104,1802.413,2942.517
42,86,0.65,10,2025-3-1,15:00,-62.904,17.587,55.945,5,25.227,34.461,70.016,1205.232,1140.104,1802.413,2942.517
42,86,0.65,11,2025-3-1,15:00,-64.291,10.658,55.991,5,23.998,29.435,69.036,1205.232,1140.104,1802.413,2942.517
42,86,0.65,12,2025-3-1,15:00,-65.856,4.495,55.919,4,23.051,25.985,68.51,1205.232,1140.104,1802.413,2942.517
