U_Divisions,V_Divisions,t_parameter,Node_ID,Date_월일,Date_시간,Node_X,Node_Y,Node_Z,외피_ModuleShape_edge개수,외피_ModuleShape_둘레(m),외피_ModuleShape_면적(m2),열림각도,운동장_태양복사열,관중석_1 태양복사열,관중석_2 태양복사열,관중석 합산 태양복사열
42,86,0.65,0,2025-3-1,09:00,-106.268,-454.878,178.307,,,,,,,,
42,86,0.65,1,2025-3-1,09:00,0,0,0,,,,,,,,
42,86,0.65,2,2025-3-1,09:00,0,65.939,53.101,4,20.692,25.465,46.893,1521.171,2227.993,3384.683,5612.676
42,86,0.65,3,2025-3-1,09:00,-9.444,65.001,52.63,5,22.345,29.728,48.877,1521.171,2227.993,3384.683,5612.676
42,86,0.65,4,2025-3-1,09:00,-19.087,60.008,53.575,5,24.202,34.701,50.647,1521.171,2227.993,3384.683,5612.676
42,86,0.65,5,2025-3-1,09:00,-29.586,55.701,53.783,5,25.652,38.69,52.371,1521.171,2227.993,3384.683,5612.676
42,86,0.65,6,2025-3-1,09:00,-39.768,49.728,54.051,5,26.522,41.054,54.241,1521.171,2227.993,3384.683,5612.676
42,86,0.65,7,2025-3-1,09:00,-48.719,42.356,54.42,5,26.771,41.574,56.466,1521.171,2227.993,3384.683,5612.676
42,86,0.65,8,2025-3-1,09:00,-55.607,34.072,54.92,5,26.594,40.73,58.998,1521.171,2227.993,3384.683,5612.676
42,86,0.65,9,2025-3-1,09:00,-60.291,25.576,55.422,5,26.14,38.58,61.079,1521.171,2227.993,3384.683,5612.676
42,86,0.65,10,2025-3-1,09:00,-63.068,17.635,55.77,5,25.227,34.461,62.685,1521.171,2227.993,3384.683,5612.676
42,86,0.65,11,2025-3-1,09:00,-64.402,10.672,55.865,5,23.998,29.435,63.956,1521.171,2227.993,3384.683,5612.676
42,86,0.65,12,2025-3-1,09:00,-65.923,4.497,55.842,4,23.051,25.985,64.777,1521.171,2227.993,3384.683,5612.676
42,86,0.65,13,2025-3-1,09:00,-65.96,-1.497,55.821,4,22.838,25.274,65.008,1521.171,2227.993,3384.683,5612.676
