U_Divisions,V_Divisions,t_parameter,Node_ID,Date_월일,Date_시간,Node_X,Node_Y,Node_Z,외피_ModuleShape_edge개수,외피_ModuleShape_둘레(m),외피_ModuleShape_면적(m2),열림각도,운동장_태양복사열,관중석_1 태양복사열,관중석_2 태양복사열,관중석 합산 태양복사열
42,86,0.65,0,2025-3-1,10:00,-185.559,-387.793,255.312,,,,,,,,
42,86,0.65,1,2025-3-1,10:00,0,0,0,,,,,,,,
42,86,0.65,2,2025-3-1,10:00,0,65.939,53.101,4,20.692,25.465,84.895,3681.479,2174.884,3083.261,5258.145
42,86,0.65,3,2025-3-1,10:00,-9.444,65.001,52.63,5,22.345,29.728,82.953,3681.479,2174.884,3083.261,5258.145
42,86,0.65,4,2025-3-1,10:00,-18.868,59.315,53.811,5,24.202,34.701,81.308,3681.479,2174.884,3083.261,5258.145
42,86,0.65,5,2025-3-1,10:00,-29.298,55.094,54.02,5,25.652,38.69,79.781,3681.479,2174.884,3083.261,5258.145
42,86,0.65,6,2025-3-1,10:00,-39.435,49.229,54.298,5,26.522,41.054,78.214,3681.479,2174.884,3083.261,5258.145
42,86,0.65,7,2025-3-1,10:00,-48.376,41.991,54.678,5,26.771,41.574,76.44,3681.479,2174.884,3083.261,5258.145
42,86,0.65,8,2025-3-1,10:00,-55.298,33.849,55.178,5,26.594,40.73,74.497,3681.479,2174.884,3083.261,5258.145
42,86,0.65,9,2025-3-1,10:00,-60.037,25.454,55.666,5,26.14,38.58,72.986,3681.479,2174.884,3083.261,5258.145
42,86,0.65,10,2025-3-1,10:00,-62.871,17.577,55.981,5,25.227,34.461,71.824,3681.479,2174.884,3083.261,5258.145
42,86,0.65,11,2025-3-1,10:00,-64.257,10.653,56.03,5,23.998,29.435,70.838,3681.479,2174.884,3083.261,5258.145
42,86,0.65,12,2025-3-1,10:00,-65.83,4.494,55.949,4,23.051,25.985,70.169,3681.479,2174.884,3083.261,5258.145
42,86,0.65,13,2025-3-1,10:00,-65.876,-1.497,55.919,4,22.838,25.274,69.976,3681.479,2174.884,3083.261,5258.145
42,86,0.65,14,2025-3-1,10:00,-64.525,-7.575,55.966,5,23.755,28.689,69.333,3681.479,2174.884,3083.261,5258.145
42,86,0.65,15,2025-3-1,10:00,-63.417,-14.677,55.937,5,25.659,36.276,68.033,3681.479,2174.884,3083.261,5258.145
42,86,0.65,16,2025-3-1,10:00,-60.7,-23.746,55.629,5,27.963,45.581,66.17,3681.479,2174.884,3083.261,5258.145
42,86,0.65,17,2025-3-1,10:00,-55.677,-34.396,55.055,5,29.14,49.846,63.463,3681.479,2174.884,3083.261,5258.145
42,86,0.65,18,2025-3-1,10:00,-47.976,-44.796,54.422,5,28.995,48.918,60.107,3681.479,2174.884,3083.261,5258.145
42,86,0.65,19,2025-3-1,10:00,-37.833,-52.976,54.002,5,27.743,44.86,57.659,3681.479,2174.884,3083.261,5258.145
42,86,0.65,20,2025-3-1,10:00,-26.88,-58.395,53.779,5,25.296,37.739,57.026,3681.479,2174.884,3083.261,5258.145
42,86,0.65,21,2025-3-1,10:00,-17.117,-61.434,53.634,5,21.966,28.482,57.305,3681.479,2174.884,3083.261,5258.145
42,86,0.65,22,2025-3-1,10:00,-9.396,-62.786,53.517,5,19.265,21.34,57.931,3681.479,2174.884,3083.261,5258.145
42,86,0.65,23,2025-3-1,10:00,-3.041,-63.775,53.864,4,17.906,17.932,58.53,3681.479,2174.884,3083.261,5258.145
42,86,0.65,24,2025-3-1,10:00,3.041,-63.769,53.866,4,17.906,17.932,58.778,3681.479,2174.884,3083.261,5258.145
42,86,0.65,25,2025-3-1,10:00,9.184,-60.654,54.204,5,19.265,21.34,59.564,3681.479,2174.884,3083.261,5258.145
42,86,0.65,26,2025-3-1,10:00,17.743,-64.198,52.717,5,21.966,28.482,60.833,3681.479,2174.884,3083.261,5258.145
42,86,0.65,27,2025-3-1,10:00,27.92,-61.154,52.803,5,25.296,37.739,62.425,3681.479,2174.884,3083.261,5258.145
42,86,0.65,28,2025-3-1,10:00,39.415,-55.618,52.867,5,27.743,44.86,64.861,3681.479,2174.884,3083.261,5258.145
42,86,0.65,29,2025-3-1,10:00,50.254,-47.078,52.873,5,28.995,48.918,68.567,3681.479,2174.884,3083.261,5258.145
42,86,0.65,30,2025-3-1,10:00,58.475,-36.148,52.808,5,29.14,49.846,72.008,3681.479,2174.884,3083.261,5258.145
42,86,0.65,31,2025-3-1,10:00,63.692,-24.972,52.732,5,27.963,45.581,74.223,3681.479,2174.884,3083.261,5258.145
42,86,0.65,32,2025-3-1,10:00,66.413,-15.397,52.675,5,25.659,36.276,75.667,3681.479,2174.884,3083.261,5258.145
42,86,0.65,33,2025-3-1,10:00,67.449,-7.838,52.627,5,23.755,28.689,76.825,3681.479,2174.884,3083.261,5258.145
42,86,0.65,34,2025-3-1,10:00,68.273,-1.51,53.144,4,22.838,25.274,77.416,3681.479,2174.884,3083.261,5258.145
42,86,0.65,35,2025-3-1,10:00,68.249,4.56,53.157,4,23.051,25.985,77.567,3681.479,2174.884,3083.261,5258.145
42,86,0.65,36,2025-3-1,10:00,67.244,11.044,52.651,5,23.998,29.435,78.352,3681.479,2174.884,3083.261,5258.145
42,86,0.65,37,2025-3-1,10:00,65.938,18.465,52.703,5,25.227,34.461,79.673,3681.479,2174.884,3083.261,5258.145
42,86,0.65,38,2025-3-1,10:00,63.072,26.911,52.758,5,26.14,38.58,81.469,3681.479,2174.884,3083.261,5258.145
42,86,0.65,39,2025-3-1,10:00,58.13,35.893,52.816,5,26.594,40.73,83.785,3681.479,2174.884,3083.261,5258.145
42,86,0.65,40,2025-3-1,10:00,48.311,41.922,54.727,5,26.771,41.574,86.461,3681.479,2174.884,3083.261,5258.145
42,86,0.65,41,2025-3-1,10:00,39.394,49.167,54.328,5,26.522,41.054,88.663,3681.479,2174.884,3083.261,5258.145
42,86,0.65,42,2025-3-1,10:00,30.78,58.217,52.8,5,25.652,38.69,89.719,3681.479,2174.884,3083.261,5258.145
42,86,0.65,43,2025-3-1,10:00,19.878,62.512,52.724,5,24.202,34.701,88.386,3681.479,2174.884,3083.261,5258.145
42,86,0.65,44,2025-3-1,10:00,9.444,65.001,52.63,5,22.345,29.728,86.792,3681.479,2174.884,3083.261,5258.145
42,86,0.65,45,2025-3-1,10:00,-4.752,66.607,55.72,6,35.592,53.894,83.899,3681.479,2174.884,3083.261,5258.145
42,86,0.65,46,2025-3-1,10:00,-13.808,59.804,57.735,6,38.523,63.937,82.148,3681.479,2174.884,3083.261,5258.145
42,86,0.65,47,2025-3-1,10:00,-24.158,56.395,58.102,6,41.082,72.784,80.624,3681.479,2174.884,3083.261,5258.145
42,86,0.65,48,2025-3-1,10:00,-34.68,51.316,58.543,6,43.022,79.125,79.169,3681.479,2174.884,3083.261,5258.145
42,86,0.65,49,2025-3-1,10:00,-44.527,44.758,59.111,6,44.22,82.108,77.632,3681.479,2174.884,3083.261,5258.145
42,86,0.65,50,2025-3-1,10:00,-52.8,37.134,59.852,6,44.79,81.924,75.858,3681.479,2174.884,3083.261,5258.145
42,86,0.65,51,2025-3-1,10:00,-59.014,28.974,60.653,6,44.987,79.185,74.214,3681.479,2174.884,3083.261,5258.145
42,86,0.65,52,2025-3-1,10:00,-63.185,20.988,61.266,6,44.603,72.964,72.871,3681.479,2174.884,3083.261,5258.145
42,86,0.65,53,2025-3-1,10:00,-65.536,13.825,61.472,6,43.292,63.012,71.631,3681.479,2174.884,3083.261,5258.145
42,86,0.65,54,2025-3-1,10:00,-66.532,7.495,61.328,6,41.753,54.278,70.599,3681.479,2174.884,3083.261,5258.145
42,86,0.65,55,2025-3-1,10:00,-66.776,1.508,61.155,6,40.815,49.908,70.074,3681.479,2174.884,3083.261,5258.145
42,86,0.65,56,2025-3-1,10:00,-66.698,-4.493,61.214,6,41.302,52.332,69.774,3681.479,2174.884,3083.261,5258.145
42,86,0.65,57,2025-3-1,10:00,-66.02,-10.82,61.341,6,43.288,63.376,68.62,3681.479,2174.884,3083.261,5258.145
42,86,0.65,58,2025-3-1,10:00,-63.946,-18.637,61.171,6,46.167,81.742,66.887,3681.479,2174.884,3083.261,5258.145
42,86,0.65,59,2025-3-1,10:00,-59.664,-28.497,60.515,6,48.156,96.233,64.575,3681.479,2174.884,3083.261,5258.145
42,86,0.65,60,2025-3-1,10:00,-52.808,-39.127,59.573,6,48.188,99.272,61.566,3681.479,2174.884,3083.261,5258.145
42,86,0.65,61,2025-3-1,10:00,-43.521,-48.436,58.685,6,46.585,93.564,58.539,3681.479,2174.884,3083.261,5258.145
42,86,0.65,62,2025-3-1,10:00,-32.59,-55.228,58.11,6,43.584,82.133,57.174,3681.479,2174.884,3083.261,5258.145
42,86,0.65,63,2025-3-1,10:00,-21.965,-59.457,57.74,6,39.215,65.48,57.108,3681.479,2174.884,3083.261,5258.145
42,86,0.65,64,2025-3-1,10:00,-13.19,-61.646,57.449,6,34.597,48.215,57.595,3681.479,2174.884,3083.261,5258.145
42,86,0.65,65,2025-3-1,10:00,-6.229,-62.494,57.234,6,31.695,37.996,58.28,3681.479,2174.884,3083.261,5258.145
42,86,0.65,66,2025-3-1,10:00,0,-62.663,57.153,6,30.702,34.68,58.671,3681.479,2174.884,3083.261,5258.145
42,86,0.65,67,2025-3-1,10:00,6.227,-62.456,57.247,6,31.695,37.996,59.12,3681.479,2174.884,3083.261,5258.145
42,86,0.65,68,2025-3-1,10:00,13.898,-66.032,55.956,6,34.597,48.215,60.212,3681.479,2174.884,3083.261,5258.145
42,86,0.65,69,2025-3-1,10:00,23.29,-63.918,56.143,6,39.215,65.48,61.609,3681.479,2174.884,3083.261,5258.145
42,86,0.65,70,2025-3-1,10:00,34.673,-59.63,56.319,6,43.584,82.133,63.509,3681.479,2174.884,3083.261,5258.145
42,86,0.65,71,2025-3-1,10:00,46.615,-52.53,56.406,6,46.585,93.564,66.387,3681.479,2174.884,3083.261,5258.145
