U_Divisions,V_Divisions,t_parameter,Node_ID,Date_월일,Date_시간,Node_X,Node_Y,Node_Z,외피_ModuleShape_edge개수,외피_ModuleShape_둘레(m),외피_ModuleShape_면적(m2),열림각도,운동장_태양복사열,관중석_1 태양복사열,관중석_2 태양복사열,관중석 합산 태양복사열
42,86,0.65,0,2025-3-1,14:00,-367.85,66.608,332.039,,,,,,,,
42,86,0.65,1,2025-3-1,14:00,0,0,0,,,,,,,,
42,86,0.65,2,2025-3-1,14:00,0,65.939,53.101,4,20.692,25.465,70.591,2317.205,1500.906,2137.722,3638.628
42,86,0.65,3,2025-3-1,14:00,-9.444,65.001,52.63,5,22.345,29.728,68.808,2317.205,1500.906,2137.722,3638.628
42,86,0.65,4,2025-3-1,14:00,-18.935,59.526,53.739,5,24.202,34.701,67.37,2317.205,1500.906,2137.722,3638.628
42,86,0.65,5,2025-3-1,14:00,-29.401,55.312,53.935,5,25.652,38.69,66.223,2317.205,1500.906,2137.722,3638.628
42,86,0.65,6,2025-3-1,14:00,-39.574,49.437,54.195,5,26.522,41.054,65.428,2317.205,1500.906,2137.722,3638.628
42,86,0.65,7,2025-3-1,14:00,-48.536,42.162,54.558,5,26.771,41.574,65.137,2317.205,1500.906,2137.722,3638.628
42,86,0.65,8,2025-3-1,14:00,-55.453,33.96,55.049,5,26.594,40.73,65.566,2317.205,1500.906,2137.722,3638.628
42,86,0.65,9,2025-3-1,14:00,-60.159,25.512,55.549,5,26.14,38.58,66.56,2317.205,1500.906,2137.722,3638.628
42,86,0.65,10,2025-3-1,14:00,-62.954,17.602,55.891,5,25.227,34.461,67.513,2317.205,1500.906,2137.722,3638.628
42,86,0.65,11,2025-3-1,14:00,-64.31,10.66,55.97,5,23.998,29.435,68.089,2317.205,1500.906,2137.722,3638.628
42,86,0.65,12,2025-3-1,14:00,-65.859,4.495,55.916,4,23.051,25.985,68.355,2317.205,1500.906,2137.722,3638.628
42,86,0.65,13,2025-3-1,14:00,-65.901,-1.497,55.89,4,22.838,25.274,68.405,2317.205,1500.906,2137.722,3638.628
42,86,0.65,14,2025-3-1,14:00,-64.542,-7.577,55.946,5,23.755,28.689,68.449,2317.205,1500.906,2137.722,3638.628
42,86,0.65,15,2025-3-1,14:00,-63.41,-14.676,55.945,5,25.659,36.276,68.378,2317.205,1500.906,2137.722,3638.628
42,86,0.65,16,2025-3-1,14:00,-60.662,-23.73,55.666,5,27.963,45.581,67.907,2317.205,1500.906,2137.722,3638.628
42,86,0.65,17,2025-3-1,14:00,-55.591,-34.342,55.124,5,29.14,49.846,67.327,2317.205,1500.906,2137.722,3638.628
42,86,0.65,18,2025-3-1,14:00,-47.827,-44.647,54.523,5,28.995,48.918,67.612,2317.205,1500.906,2137.722,3638.628
