U_Divisions,V_Divisions,t_parameter,Node_ID,Date_월일,Date_시간,Node_X,Node_Y,Node_Z,외피_ModuleShape_edge개수,외피_ModuleShape_둘레(m),외피_ModuleShape_면적(m2),열림각도,운동장_태양복사열,관중석_1 태양복사열,관중석_2 태양복사열,관중석 합산 태양복사열
42,86,0.65,0,2025-3-1,16:00,-338.76,295.195,219.321,,,,,,,,
42,86,0.65,1,2025-3-1,16:00,0,0,0,,,,,,,,
42,86,0.65,2,2025-3-1,16:00,0,65.939,53.101,4,20.692,25.465,61.314,961.023,970.884,1433.203,2404.087
42,86,0.65,3,2025-3-1,16:00,-9.444,65.001,52.63,5,22.345,29.728,59.311,961.023,970.884,1433.203,2404.087
42,86,0.65,4,2025-3-1,16:00,-19.014,59.775,53.655,5,24.202,34.701,57.756,961.023,970.884,1433.203,2404.087
42,86,0.65,5,2025-3-1,16:00,-29.521,55.563,53.837,5,25.652,38.69,56.686,961.023,970.884,1433.203,2404.087
42,86,0.65,6,2025-3-1,16:00,-39.727,49.667,54.081,5,26.522,41.054,56.329,961.023,970.884,1433.203,2404.087
42,86,0.65,7,2025-3-1,16:00,-48.705,42.342,54.431,5,26.771,41.574,57.033,961.023,970.884,1433.203,2404.087
42,86,0.65,8,2025-3-1,16:00,-55.609,34.073,54.919,5,26.594,40.73,58.944,961.023,970.884,1433.203,2404.087
42,86,0.65,9,2025-3-1,16:00,-60.287,25.574,55.427,5,26.14,38.58,61.24,961.023,970.884,1433.203,2404.087
42,86,0.65,10,2025-3-1,16:00,-63.056,17.631,55.783,5,25.227,34.461,63.169,961.023,970.884,1433.203,2404.087
42,86,0.65,11,2025-3-1,16:00,-64.389,10.67,55.88,5,23.998,29.435,64.502,961.023,970.884,1433.203,2404.087
42,86,0.65,12,2025-3-1,16:00,-65.913,4.496,55.853,4,23.051,25.985,65.262,961.023,970.884,1433.203,2404.087
42,86,0.65,13,2025-3-1,16:00,-65.952,-1.497,55.831,4,22.838,25.274,65.475,961.023,970.884,1433.203,2404.087
42,86,0.65,14,2025-3-1,16:00,-64.595,-7.581,55.886,5,23.755,28.689,65.964,961.023,970.884,1433.203,2404.087
42,86,0.65,15,2025-3-1,16:00,-63.445,-14.684,55.907,5,25.659,36.276,66.732,961.023,970.884,1433.203,2404.087
42,86,0.65,16,2025-3-1,16:00,-60.672,-23.735,55.656,5,27.963,45.581,67.401,961.023,970.884,1433.203,2404.087
42,86,0.65,17,2025-3-1,16:00,-55.57,-34.328,55.142,5,29.14,49.846,68.394,961.023,970.884,1433.203,2404.087
42,86,0.65,18,2025-3-1,16:00,-47.779,-44.599,54.555,5,28.995,48.918,70.542,961.023,970.884,1433.203,2404.087
42,86,0.65,19,2025-3-1,16:00,-37.621,-52.622,54.154,5,27.743,44.86,73.529,961.023,970.884,1433.203,2404.087
42,86,0.65,20,2025-3-1,16:00,-26.719,-57.967,53.931,5,25.296,37.739,75.822,961.023,970.884,1433.203,2404.087
42,86,0.65,21,2025-3-1,16:00,-17.017,-60.994,53.78,5,21.966,28.482,77.578,961.023,970.884,1433.203,2404.087
42,86,0.65,22,2025-3-1,16:00,-9.353,-62.358,53.655,5,19.265,21.34,79.191,961.023,970.884,1433.203,2404.087
42,86,0.65,23,2025-3-1,16:00,-3.036,-63.431,53.975,4,17.906,17.932,80.278,961.023,970.884,1433.203,2404.087
42,86,0.65,24,2025-3-1,16:00,3.036,-63.429,53.975,4,17.906,17.932,80.5,961.023,970.884,1433.203,2404.087
42,86,0.65,25,2025-3-1,16:00,9.114,-59.942,54.433,5,19.265,21.34,81.586,961.023,970.884,1433.203,2404.087
42,86,0.65,26,2025-3-1,16:00,17.746,-64.209,52.714,5,21.966,28.482,83.198,961.023,970.884,1433.203,2404.087
42,86,0.65,27,2025-3-1,16:00,27.92,-61.154,52.803,5,25.296,37.739,84.94,961.023,970.884,1433.203,2404.087
42,86,0.65,28,2025-3-1,16:00,39.415,-55.618,52.867,5,27.743,44.86,87.222,961.023,970.884,1433.203,2404.087
42,86,0.65,29,2025-3-1,16:00,50.254,-47.078,52.873,5,28.995,48.918,88.808,961.023,970.884,1433.203,2404.087
42,86,0.65,30,2025-3-1,16:00,58.475,-36.148,52.808,5,29.14,49.846,86.178,961.023,970.884,1433.203,2404.087
42,86,0.65,31,2025-3-1,16:00,63.692,-24.972,52.732,5,27.963,45.581,83.594,961.023,970.884,1433.203,2404.087
42,86,0.65,32,2025-3-1,16:00,66.413,-15.397,52.675,5,25.659,36.276,81.817,961.023,970.884,1433.203,2404.087
42,86,0.65,33,2025-3-1,16:00,67.449,-7.838,52.627,5,23.755,28.689,80.599,961.023,970.884,1433.203,2404.087
42,86,0.65,34,2025-3-1,16:00,68.273,-1.51,53.144,4,22.838,25.274,80.021,961.023,970.884,1433.203,2404.087
42,86,0.65,35,2025-3-1,16:00,68.249,4.56,53.157,4,23.051,25.985,79.905,961.023,970.884,1433.203,2404.087
42,86,0.65,36,2025-3-1,16:00,67.244,11.044,52.651,5,23.998,29.435,79.318,961.023,970.884,1433.203,2404.087
42,86,0.65,37,2025-3-1,16:00,65.938,18.465,52.703,5,25.227,34.461,78.357,961.023,970.884,1433.203,2404.087
42,86,0.65,38,2025-3-1,16:00,63.072,26.911,52.758,5,26.14,38.58,77.046,961.023,970.884,1433.203,2404.087
42,86,0.65,39,2025-3-1,16:00,58.13,35.893,52.816,5,26.594,40.73,75.049,961.023,970.884,1433.203,2404.087
