U_Divisions,V_Divisions,t_parameter,Node_ID,Date_월일,Date_시간,Node_X,Node_Y,Node_Z,외피_ModuleShape_edge개수,외피_ModuleShape_둘레(m),외피_ModuleShape_면적(m2),열림각도,운동장_태양복사열,관중석_1 태양복사열,관중석_2 태양복사열,관중석 합산 태양복사열
42,86,0.65,0,2025-3-1,13:00,-350.015,-59.976,351.984,,,,,,,,
42,86,0.65,1,2025-3-1,13:00,0,0,0,,,,,,,,
42,86,0.65,2,2025-3-1,13:00,0,65.939,53.101,4,20.692,25.465,74.171,3201.015,1801.924,2529.194,4331.118
42,86,0.65,3,2025-3-1,13:00,-9.444,65.001,52.63,5,22.345,29.728,72.376,3201.015,1801.924,2529.194,4331.118
42,86,0.65,4,2025-3-1,13:00,-18.913,59.455,53.763,5,24.202,34.701,70.909,3201.015,1801.924,2529.194,4331.118
42,86,0.65,5,2025-3-1,13:00,-29.367,55.24,53.963,5,25.652,38.69,69.686,3201.015,1801.924,2529.194,4331.118
42,86,0.65,6,2025-3-1,13:00,-39.529,49.37,54.228,5,26.522,41.054,68.712,3201.015,1801.924,2529.194,4331.118
42,86,0.65,7,2025-3-1,13:00,-48.486,42.109,54.595,5,26.771,41.574,68.047,3201.015,1801.924,2529.194,4331.118
42,86,0.65,8,2025-3-1,13:00,-55.407,33.927,55.087,5,26.594,40.73,67.862,3201.015,1801.924,2529.194,4331.118
42,86,0.65,9,2025-3-1,13:00,-60.124,25.496,55.583,5,26.14,38.58,68.227,3201.015,1801.924,2529.194,4331.118
42,86,0.65,10,2025-3-1,13:00,-62.93,17.595,55.917,5,25.227,34.461,68.653,3201.015,1801.924,2529.194,4331.118
42,86,0.65,11,2025-3-1,13:00,-64.295,10.658,55.986,5,23.998,29.435,68.811,3201.015,1801.924,2529.194,4331.118
42,86,0.65,12,2025-3-1,13:00,-65.851,4.495,55.924,4,23.051,25.985,68.811,3201.015,1801.924,2529.194,4331.118
42,86,0.65,13,2025-3-1,13:00,-65.895,-1.497,55.897,4,22.838,25.274,68.783,3201.015,1801.924,2529.194,4331.118
42,86,0.65,14,2025-3-1,13:00,-64.539,-7.577,55.95,5,23.755,28.689,68.6,3201.015,1801.924,2529.194,4331.118
42,86,0.65,15,2025-3-1,13:00,-63.415,-14.677,55.939,5,25.659,36.276,68.1,3201.015,1801.924,2529.194,4331.118
42,86,0.65,16,2025-3-1,13:00,-60.68,-23.737,55.649,5,27.963,45.581,67.073,3201.015,1801.924,2529.194,4331.118
42,86,0.65,17,2025-3-1,13:00,-55.626,-34.364,55.097,5,29.14,49.846,65.698,3201.015,1801.924,2529.194,4331.118
42,86,0.65,18,2025-3-1,13:00,-47.875,-44.695,54.49,5,28.995,48.918,64.951,3201.015,1801.924,2529.194,4331.118
42,86,0.65,19,2025-3-1,13:00,-37.709,-52.77,54.091,5,27.743,44.86,65.679,3201.015,1801.924,2529.194,4331.118
42,86,0.65,20,2025-3-1,13:00,-26.78,-58.129,53.874,5,25.296,37.739,66.949,3201.015,1801.924,2529.194,4331.118
42,86,0.65,21,2025-3-1,13:00,-17.052,-61.15,53.728,5,21.966,28.482,68.222,3201.015,1801.924,2529.194,4331.118
42,86,0.65,22,2025-3-1,13:00,-9.368,-62.504,53.608,5,19.265,21.34,69.469,3201.015,1801.924,2529.194,4331.118
