U_Divisions,V_Divisions,t_parameter,Node_ID,Date_월일,Date_시간,Node_X,Node_Y,Node_Z,외피_ModuleShape_edge개수,외피_ModuleShape_둘레(m),외피_ModuleShape_면적(m2),열림각도,운동장_태양복사열,관중석_1 태양복사열,관중석_2 태양복사열,관중석 합산 태양복사열
42,86,0.65,0,2025-3-1,08:00,-23.207,-491.881,86.688,,,,,,,,
42,86,0.65,1,2025-3-1,08:00,0,0,0,,,,,,,,
42,86,0.65,2,2025-3-1,08:00,0,65.939,53.101,4,20.692,25.465,86.674,1614.724,2357.596,3655.716,6013.312
42,86,0.65,3,2025-3-1,08:00,-9.444,65.001,52.63,5,22.345,29.728,85.858,1614.724,2357.596,3655.716,6013.312
42,86,0.65,4,2025-3-1,08:00,-18.861,59.292,53.818,5,24.202,34.701,84.535,1614.724,2357.596,3655.716,6013.312
42,86,0.65,5,2025-3-1,08:00,-29.285,55.068,54.03,5,25.652,38.69,82.953,1614.724,2357.596,3655.716,6013.312
42,86,0.65,6,2025-3-1,08:00,-39.418,49.203,54.311,5,26.522,41.054,81.039,1614.724,2357.596,3655.716,6013.312
42,86,0.65,7,2025-3-1,08:00,-48.355,41.969,54.694,5,26.771,41.574,78.632,1614.724,2357.596,3655.716,6013.312
42,86,0.65,8,2025-3-1,08:00,-55.281,33.836,55.192,5,26.594,40.73,75.81,1614.724,2357.596,3655.716,6013.312
42,86,0.65,9,2025-3-1,08:00,-60.03,25.451,55.672,5,26.14,38.58,73.412,1614.724,2357.596,3655.716,6013.312
42,86,0.65,10,2025-3-1,08:00,-62.875,17.579,55.976,5,25.227,34.461,71.561,1614.724,2357.596,3655.716,6013.312
42,86,0.65,11,2025-3-1,08:00,-64.269,10.655,56.015,5,23.998,29.435,70.162,1614.724,2357.596,3655.716,6013.312
42,86,0.65,12,2025-3-1,08:00,-65.844,4.495,55.933,4,23.051,25.985,69.287,1614.724,2357.596,3655.716,6013.312
42,86,0.65,13,2025-3-1,08:00,-65.89,-1.497,55.902,4,22.838,25.274,69.044,1614.724,2357.596,3655.716,6013.312
42,86,0.65,14,2025-3-1,08:00,-64.545,-7.577,55.943,5,23.755,28.689,68.331,1614.724,2357.596,3655.716,6013.312
42,86,0.65,15,2025-3-1,08:00,-63.439,-14.683,55.913,5,25.659,36.276,66.99,1614.724,2357.596,3655.716,6013.312
42,86,0.65,16,2025-3-1,08:00,-60.72,-23.754,55.609,5,27.963,45.581,65.286,1614.724,2357.596,3655.716,6013.312
42,86,0.65,17,2025-3-1,08:00,-55.694,-34.406,55.042,5,29.14,49.846,62.786,1614.724,2357.596,3655.716,6013.312
42,86,0.65,18,2025-3-1,08:00,-48,-44.82,54.406,5,28.995,48.918,59.068,1614.724,2357.596,3655.716,6013.312
42,86,0.65,19,2025-3-1,08:00,-37.879,-53.053,53.969,5,27.743,44.86,55.079,1614.724,2357.596,3655.716,6013.312
