ymd,hm,theta_origin,theta_next
2025-05-17,2025-10-14 12:00:00,45.0,39.992365463828115
2025-05-17,2025-10-14 12:00:00,45.0,39.992365463828115
2025-05-17,2025-10-14 12:00:00,45.0,39.992365463828115
2025-05-17,2025-10-14 12:00:00,45.0,39.928106739956654
2025-05-17,2025-10-14 12:00:00,45.0,39.84792909434484
2025-05-17,2025-10-14 12:00:00,45.0,39.84792909434484
2025-05-17,2025-10-14 12:00:00,45.0,39.84792909434484
2025-05-17,2025-10-14 12:00:00,45.0,39.84792909434484
2025-05-17,2025-10-14 12:00:00,45.0,39.3730354022275
2025-05-17,2025-10-14 12:00:00,45.0,38.82808947149787
2025-05-17,2025-10-14 12:00:00,45.0,38.82808947149787
2025-05-17,2025-10-14 12:00:00,45.0,38.82808947149787
2025-05-17,2025-10-14 12:00:00,45.0,38.82808947149787
2025-05-17,2025-10-14 12:00:00,45.0,38.82808947149787
2025-05-17,2025-10-14 12:00:00,45.0,38.82808947149787
2025-05-17,2025-10-14 12:00:00,45.0,39.61487351483157
2025-05-17,2025-10-14 12:00:00,45.0,40.49332098281001
2025-05-17,2025-10-14 12:00:00,45.0,40.49332098281001
2025-05-17,2025-10-14 12:00:00,45.0,40.49332098281001
2025-05-17,2025-10-14 12:00:00,45.0,43.35988545695069
2025-05-17,2025-10-14 12:00:00,45.0,48.33738548717531
2025-05-17,2025-10-14 12:00:00,45.0,48.33738548717531
2025-05-17,2025-10-14 12:00:00,45.0,48.33738548717531
2025-05-17,2025-10-14 12:00:00,45.0,48.33738548717531
2025-05-17,2025-10-14 12:00:00,45.0,48.33738548717531
2025-05-17,2025-10-14 12:00:00,45.0,48.33738548717531
2025-05-17,2025-10-14 12:00:00,45.0,52.4806090066335
2025-05-17,2025-10-14 12:00:00,45.0,57.91916179741385
2025-05-17,2025-10-14 12:00:00,45.0,57.91916179741385
2025-05-17,2025-10-14 12:00:00,45.0,53.0343728159655
2025-05-17,2025-10-14 12:00:00,45.0,40.37285406105963
2025-05-17,2025-10-14 12:00:00,45.0,40.37285406105963
2025-05-17,2025-10-14 12:00:00,45.0,40.37285406105963
2025-05-17,2025-10-14 12:00:00,45.0,40.37285406105963
2025-05-17,2025-10-14 12:00:00,45.0,40.37285406105963
2025-05-17,2025-10-14 12:00:00,45.0,40.37285406105963
