ymd,hm,theta_origin,theta_next
2025-03-07,2025-10-14 16:00:00,45.0,40.65898649696887
2025-03-07,2025-10-14 16:00:00,45.0,40.65898649696887
2025-03-07,2025-10-14 16:00:00,45.0,40.65898649696887
2025-03-07,2025-10-14 16:00:00,45.0,40.440850681929355
2025-03-07,2025-10-14 16:00:00,45.0,40.168675714551156
2025-03-07,2025-10-14 16:00:00,45.0,40.168675714551156
2025-03-07,2025-10-14 16:00:00,45.0,40.168675714551156
2025-03-07,2025-10-14 16:00:00,45.0,40.168675714551156
2025-03-07,2025-10-14 16:00:00,45.0,38.807715026607895
2025-03-07,2025-10-14 16:00:00,45.0,37.24599710723313
2025-03-07,2025-10-14 16:00:00,45.0,37.24599710723313
2025-03-07,2025-10-14 16:00:00,45.0,37.24599710723313
2025-03-07,2025-10-14 16:00:00,45.0,37.24599710723313
2025-03-07,2025-10-14 16:00:00,45.0,37.24599710723313
2025-03-07,2025-10-14 16:00:00,45.0,37.24599710723313
2025-03-07,2025-10-14 16:00:00,45.0,38.713741734220605
2025-03-07,2025-10-14 16:00:00,45.0,40.352484362697204
2025-03-07,2025-10-14 16:00:00,45.0,40.352484362697204
2025-03-07,2025-10-14 16:00:00,45.0,40.352484362697204
2025-03-07,2025-10-14 16:00:00,45.0,43.48092014534698
2025-03-07,2025-10-14 16:00:00,45.0,48.91313328521122
2025-03-07,2025-10-14 16:00:00,45.0,48.91313328521122
2025-03-07,2025-10-14 16:00:00,45.0,48.91313328521122
2025-03-07,2025-10-14 16:00:00,45.0,48.91313328521122
2025-03-07,2025-10-14 16:00:00,45.0,48.91313328521122
2025-03-07,2025-10-14 16:00:00,45.0,48.91313328521122
2025-03-07,2025-10-14 16:00:00,45.0,53.5774962270986
2025-03-07,2025-10-14 16:00:00,45.0,59.70011644676063
2025-03-07,2025-10-14 16:00:00,45.0,59.70011644676063
2025-03-07,2025-10-14 16:00:00,45.0,54.558791852259084
2025-03-07,2025-10-14 16:00:00,45.0,41.23232513577071
2025-03-07,2025-10-14 16:00:00,45.0,41.23232513577071
2025-03-07,2025-10-14 16:00:00,45.0,41.23232513577071
2025-03-07,2025-10-14 16:00:00,45.0,41.23232513577071
2025-03-07,2025-10-14 16:00:00,45.0,41.23232513577071
2025-03-07,2025-10-14 16:00:00,45.0,41.23232513577071
2025-03-07,2025-10-14 16:00:00,45.0,41.74945084666252
2025-03-07,2025-10-14 16:00:00,45.0,42.63601681013526
2025-03-07,2025-10-14 16:00:00,45.0,42.84347489754065
2025-03-07,2025-10-14 16:00:00,45.0,42.84347489754065
2025-03-07,2025-10-14 16:00:00,45.0,42.072250051632636
2025-03-07,2025-10-14 16:00:00,45.0,40.65898649696887
2025-03-07,2025-10-14 16:00:00,45.0,40.65898649696887
2025-03-07,2025-10-14 16:00:00,45.0,40.65898649696887
2025-03-07,2025-10-14 16:00:00,45.0,40.65898649696887
2025-03-07,2025-10-14 16:00:00,45.0,40.65898649696887
2025-03-07,2025-10-14 16:00:00,45.0,40.23249135127326
2025-03-07,2025-10-14 16:00:00,45.0,40.168675714551156
2025-03-07,2025-10-14 16:00:00,45.0,40.168675714551156
2025-03-07,2025-10-14 16:00:00,45.0,40.168675714551156
2025-03-07,2025-10-14 16:00:00,45.0,39.43452411400384
2025-03-07,2025-10-14 16:00:00,45.0,38.011232797353124
2025-03-07,2025-10-14 16:00:00,45.0,37.24599710723313
2025-03-07,2025-10-14 16:00:00,45.0,37.24599710723313
2025-03-07,2025-10-14 16:00:00,45.0,37.24599710723313
2025-03-07,2025-10-14 16:00:00,45.0,37.24599710723313
2025-03-07,2025-10-14 16:00:00,45.0,37.24599710723313
2025-03-07,2025-10-14 16:00:00,45.0,37.24599710723313
2025-03-07,2025-10-14 16:00:00,45.0,39.9157993857493
2025-03-07,2025-10-14 16:00:00,45.0,40.352484362697204
2025-03-07,2025-10-14 16:00:00,45.0,40.352484362697204
2025-03-07,2025-10-14 16:00:00,45.0,40.352484362697204
2025-03-07,2025-10-14 16:00:00,45.0,45.24112089840978
2025-03-07,2025-10-14 16:00:00,45.0,48.91313328521122
2025-03-07,2025-10-14 16:00:00,45.0,48.91313328521122
2025-03-07,2025-10-14 16:00:00,45.0,48.91313328521122
2025-03-07,2025-10-14 16:00:00,45.0,48.91313328521122
2025-03-07,2025-10-14 16:00:00,45.0,48.91313328521122
2025-03-07,2025-10-14 16:00:00,45.0,48.91313328521122
2025-03-07,2025-10-14 16:00:00,45.0,58.67116660775707
2025-03-07,2025-10-14 16:00:00,45.0,59.70011644676063
2025-03-07,2025-10-14 16:00:00,45.0,59.70011644676063
2025-03-07,2025-10-14 16:00:00,45.0,49.377659637724946
2025-03-07,2025-10-14 16:00:00,45.0,41.23232513577071
2025-03-07,2025-10-14 16:00:00,45.0,41.23232513577071
2025-03-07,2025-10-14 16:00:00,45.0,41.23232513577071
2025-03-07,2025-10-14 16:00:00,45.0,41.23232513577071
2025-03-07,2025-10-14 16:00:00,45.0,41.23232513577071
2025-03-07,2025-10-14 16:00:00,45.0,41.23232513577071
2025-03-07,2025-10-14 16:00:00,45.0,42.254859312241244
2025-03-07,2025-10-14 16:00:00,45.0,42.84347489754065
2025-03-07,2025-10-14 16:00:00,45.0,42.84347489754065
2025-03-07,2025-10-14 16:00:00,45.0,42.84347489754065
2025-03-07,2025-10-14 16:00:00,45.0,41.31619307648164
2025-03-07,2025-10-14 16:00:00,45.0,40.65898649696887
2025-03-07,2025-10-14 16:00:00,45.0,40.65898649696887
2025-03-07,2025-10-14 16:00:00,45.0,40.65898649696887
2025-03-07,2025-10-14 16:00:00,45.0,40.65898649696887
2025-03-07,2025-10-14 16:00:00,45.0,40.65898649696887
2025-03-07,2025-10-14 16:00:00,45.0,40.35992669275133
2025-03-07,2025-10-14 16:00:00,45.0,40.168675714551156
2025-03-07,2025-10-14 16:00:00,45.0,40.168675714551156
2025-03-07,2025-10-14 16:00:00,45.0,40.168675714551156
2025-03-07,2025-10-14 16:00:00,45.0,39.833991387537175
2025-03-07,2025-10-14 16:00:00,45.0,38.41448900426838
2025-03-07,2025-10-14 16:00:00,45.0,37.24599710723313
2025-03-07,2025-10-14 16:00:00,45.0,37.24599710723313
2025-03-07,2025-10-14 16:00:00,45.0,37.24599710723313
2025-03-07,2025-10-14 16:00:00,45.0,37.24599710723313
2025-03-07,2025-10-14 16:00:00,45.0,37.24599710723313
2025-03-07,2025-10-14 16:00:00,45.0,37.24599710723313
2025-03-07,2025-10-14 16:00:00,45.0,38.14084259743665
2025-03-07,2025-10-14 16:00:00,45.0,40.352484362697204
2025-03-07,2025-10-14 16:00:00,45.0,40.352484362697204
2025-03-07,2025-10-14 16:00:00,45.0,40.352484362697204
2025-03-07,2025-10-14 16:00:00,45.0,42.628368848354945
2025-03-07,2025-10-14 16:00:00,45.0,48.91313328521122
2025-03-07,2025-10-14 16:00:00,45.0,48.91313328521122
2025-03-07,2025-10-14 16:00:00,45.0,48.91313328521122
2025-03-07,2025-10-14 16:00:00,45.0,48.91313328521122
2025-03-07,2025-10-14 16:00:00,45.0,48.91313328521122
2025-03-07,2025-10-14 16:00:00,45.0,48.91313328521122
2025-03-07,2025-10-14 16:00:00,45.0,56.25757238296638
2025-03-07,2025-10-14 16:00:00,45.0,59.70011644676063
2025-03-07,2025-10-14 16:00:00,45.0,59.70011644676063
2025-03-07,2025-10-14 16:00:00,45.0,55.671643701757034
2025-03-07,2025-10-14 16:00:00,45.0,45.18860303265873
2025-03-07,2025-10-14 16:00:00,45.0,41.23232513577071
2025-03-07,2025-10-14 16:00:00,45.0,41.23232513577071
2025-03-07,2025-10-14 16:00:00,45.0,41.23232513577071
2025-03-07,2025-10-14 16:00:00,45.0,41.23232513577071
2025-03-07,2025-10-14 16:00:00,45.0,41.23232513577071
2025-03-07,2025-10-14 16:00:00,45.0,41.71027404490946
2025-03-07,2025-10-14 16:00:00,45.0,42.84347489754065
2025-03-07,2025-10-14 16:00:00,45.0,42.84347489754065
2025-03-07,2025-10-14 16:00:00,45.0,42.84347489754065
2025-03-07,2025-10-14 16:00:00,45.0,42.430421257872695
2025-03-07,2025-10-14 16:00:00,45.0,40.65898649696887
2025-03-07,2025-10-14 16:00:00,45.0,40.65898649696887
2025-03-07,2025-10-14 16:00:00,45.0,40.65898649696887
2025-03-07,2025-10-14 16:00:00,45.0,40.65898649696887
2025-03-07,2025-10-14 16:00:00,45.0,40.54744246054965
2025-03-07,2025-10-14 16:00:00,45.0,40.168675714551156
2025-03-07,2025-10-14 16:00:00,45.0,40.168675714551156
2025-03-07,2025-10-14 16:00:00,45.0,40.168675714551156
2025-03-07,2025-10-14 16:00:00,45.0,40.168675714551156
2025-03-07,2025-10-14 16:00:00,45.0,39.037054684507964
2025-03-07,2025-10-14 16:00:00,45.0,39.665564982486536
2025-03-07,2025-10-14 16:00:00,45.0,37.24599710723313
2025-03-07,2025-10-14 16:00:00,45.0,37.24599710723313
2025-03-07,2025-10-14 16:00:00,45.0,37.24599710723313
2025-03-07,2025-10-14 16:00:00,45.0,37.24599710723313
2025-03-07,2025-10-14 16:00:00,45.0,37.24599710723313
2025-03-07,2025-10-14 16:00:00,45.0,37.749723002204554
2025-03-07,2025-10-14 16:00:00,45.0,39.56501803532082
2025-03-07,2025-10-14 16:00:00,45.0,40.352484362697204
2025-03-07,2025-10-14 16:00:00,45.0,40.352484362697204
2025-03-07,2025-10-14 16:00:00,45.0,40.352484362697204
2025-03-07,2025-10-14 16:00:00,45.0,44.25337365122529
2025-03-07,2025-10-14 16:00:00,45.0,48.91313328521122
2025-03-07,2025-10-14 16:00:00,45.0,48.91313328521122
2025-03-07,2025-10-14 16:00:00,45.0,48.91313328521122
2025-03-07,2025-10-14 16:00:00,45.0,48.91313328521122
2025-03-07,2025-10-14 16:00:00,45.0,48.91313328521122
2025-03-07,2025-10-14 16:00:00,45.0,51.60833003804473
2025-03-07,2025-10-14 16:00:00,45.0,59.70011644676063
2025-03-07,2025-10-14 16:00:00,45.0,59.70011644676063
2025-03-07,2025-10-14 16:00:00,45.0,59.70011644676063
2025-03-07,2025-10-14 16:00:00,45.0,50.612425930411966
2025-03-07,2025-10-14 16:00:00,45.0,41.23232513577071
2025-03-07,2025-10-14 16:00:00,45.0,41.23232513577071
2025-03-07,2025-10-14 16:00:00,45.0,41.23232513577071
2025-03-07,2025-10-14 16:00:00,45.0,41.23232513577071
2025-03-07,2025-10-14 16:00:00,45.0,41.23232513577071
2025-03-07,2025-10-14 16:00:00,45.0,41.23232513577071
2025-03-07,2025-10-14 16:00:00,45.0,42.25593688283861
2025-03-07,2025-10-14 16:00:00,45.0,42.84347489754065
2025-03-07,2025-10-14 16:00:00,45.0,42.84347489754065
2025-03-07,2025-10-14 16:00:00,45.0,42.84347489754065
2025-03-07,2025-10-14 16:00:00,45.0,41.742993821917324
2025-03-07,2025-10-14 16:00:00,45.0,40.65898649696887
2025-03-07,2025-10-14 16:00:00,45.0,40.65898649696887
2025-03-07,2025-10-14 16:00:00,45.0,40.65898649696887
2025-03-07,2025-10-14 16:00:00,45.0,40.65898649696887
2025-03-07,2025-10-14 16:00:00,45.0,40.65898649696887
2025-03-07,2025-10-14 16:00:00,45.0,43.61962505432753
2025-03-07,2025-10-14 16:00:00,45.0,40.168675714551156
2025-03-07,2025-10-14 16:00:00,45.0,40.168675714551156
2025-03-07,2025-10-14 16:00:00,45.0,40.168675714551156
2025-03-07,2025-10-14 16:00:00,45.0,43.51849633999091
2025-03-07,2025-10-14 16:00:00,45.0,44.40468052821973
2025-03-07,2025-10-14 16:00:00,45.0,41.81345623141032
2025-03-07,2025-10-14 16:00:00,45.0,37.24599710723313
2025-03-07,2025-10-14 16:00:00,45.0,37.24599710723313
2025-03-07,2025-10-14 16:00:00,45.0,37.24599710723313
2025-03-07,2025-10-14 16:00:00,45.0,37.24599710723313
2025-03-07,2025-10-14 16:00:00,45.0,37.24599710723313
2025-03-07,2025-10-14 16:00:00,45.0,39.473722692403314
2025-03-07,2025-10-14 16:00:00,45.0,40.56039029686107
2025-03-07,2025-10-14 16:00:00,45.0,40.352484362697204
2025-03-07,2025-10-14 16:00:00,45.0,40.352484362697204
2025-03-07,2025-10-14 16:00:00,45.0,40.352484362697204
2025-03-07,2025-10-14 16:00:00,45.0,45.95214888889581
2025-03-07,2025-10-14 16:00:00,45.0,48.91313328521122
2025-03-07,2025-10-14 16:00:00,45.0,48.91313328521122
2025-03-07,2025-10-14 16:00:00,45.0,48.91313328521122
2025-03-07,2025-10-14 16:00:00,45.0,48.91313328521122
2025-03-07,2025-10-14 16:00:00,45.0,48.91313328521122
2025-03-07,2025-10-14 16:00:00,45.0,58.918141903594375
2025-03-07,2025-10-14 16:00:00,45.0,59.70011644676063
2025-03-07,2025-10-14 16:00:00,45.0,59.70011644676063
2025-03-07,2025-10-14 16:00:00,45.0,59.70011644676063
2025-03-07,2025-10-14 16:00:00,45.0,45.68547083872363
2025-03-07,2025-10-14 16:00:00,45.0,41.23232513577071
2025-03-07,2025-10-14 16:00:00,45.0,42.703941616048326
2025-03-07,2025-10-14 16:00:00,45.0,43.04391601501132
2025-03-07,2025-10-14 16:00:00,45.0,43.38758475145869
2025-03-07,2025-10-14 16:00:00,45.0,43.430082385154556
2025-03-07,2025-10-14 16:00:00,45.0,42.91969156324697
2025-03-07,2025-10-14 16:00:00,45.0,42.84347489754065
2025-03-07,2025-10-14 16:00:00,45.0,42.84347489754065
2025-03-07,2025-10-14 16:00:00,45.0,42.84347489754065
2025-03-07,2025-10-14 16:00:00,45.0,42.666007443542206
2025-03-07,2025-10-14 16:00:00,45.0,40.65898649696887
2025-03-07,2025-10-14 16:00:00,45.0,40.65898649696887
2025-03-07,2025-10-14 16:00:00,45.0,40.65898649696887
2025-03-07,2025-10-14 16:00:00,45.0,40.65898649696887
2025-03-07,2025-10-14 16:00:00,45.0,49.40179188495138
2025-03-07,2025-10-14 16:00:00,45.0,42.18972582421497
2025-03-07,2025-10-14 16:00:00,45.0,40.168675714551156
2025-03-07,2025-10-14 16:00:00,45.0,40.168675714551156
2025-03-07,2025-10-14 16:00:00,45.0,43.57656912922255
2025-03-07,2025-10-14 16:00:00,45.0,49.088276778089565
2025-03-07,2025-10-14 16:00:00,45.0,46.5722655531395
2025-03-07,2025-10-14 16:00:00,45.0,44.14580634157153
2025-03-07,2025-10-14 16:00:00,45.0,41.06967413634712
2025-03-07,2025-10-14 16:00:00,45.0,37.24599710723313
2025-03-07,2025-10-14 16:00:00,45.0,37.24599710723313
2025-03-07,2025-10-14 16:00:00,45.0,37.24599710723313
2025-03-07,2025-10-14 16:00:00,45.0,39.030387093173935
2025-03-07,2025-10-14 16:00:00,45.0,41.02654045181775
2025-03-07,2025-10-14 16:00:00,45.0,40.4762107730181
2025-03-07,2025-10-14 16:00:00,45.0,40.352484362697204
2025-03-07,2025-10-14 16:00:00,45.0,40.352484362697204
2025-03-07,2025-10-14 16:00:00,45.0,43.91278713889441
2025-03-07,2025-10-14 16:00:00,45.0,48.91313328521122
2025-03-07,2025-10-14 16:00:00,45.0,48.91313328521122
2025-03-07,2025-10-14 16:00:00,45.0,48.91313328521122
2025-03-07,2025-10-14 16:00:00,45.0,48.91313328521122
2025-03-07,2025-10-14 16:00:00,45.0,48.91313328521122
2025-03-07,2025-10-14 16:00:00,45.0,57.10278345952285
2025-03-07,2025-10-14 16:00:00,45.0,59.70011644676063
2025-03-07,2025-10-14 16:00:00,45.0,59.70011644676063
2025-03-07,2025-10-14 16:00:00,45.0,59.70011644676063
2025-03-07,2025-10-14 16:00:00,45.0,51.58912272192308
2025-03-07,2025-10-14 16:00:00,45.0,44.038278129345024
2025-03-07,2025-10-14 16:00:00,45.0,44.658853170259505
2025-03-07,2025-10-14 16:00:00,45.0,44.94340897546037
2025-03-07,2025-10-14 16:00:00,45.0,47.815511322970444
2025-03-07,2025-10-14 16:00:00,45.0,45.622306433938824
2025-03-07,2025-10-14 16:00:00,45.0,45.30077234079589
2025-03-07,2025-10-14 16:00:00,45.0,42.20691238654358
2025-03-07,2025-10-14 16:00:00,45.0,42.84347489754065
2025-03-07,2025-10-14 16:00:00,45.0,42.84347489754065
2025-03-07,2025-10-14 16:00:00,45.0,42.84347489754065
2025-03-07,2025-10-14 16:00:00,45.0,43.331896149053634
2025-03-07,2025-10-14 16:00:00,45.0,40.65898649696887
2025-03-07,2025-10-14 16:00:00,45.0,40.65898649696887
2025-03-07,2025-10-14 16:00:00,45.0,40.65898649696887
2025-03-07,2025-10-14 16:00:00,45.0,40.65898649696887
2025-03-07,2025-10-14 16:00:00,45.0,51.589248712296715
2025-03-07,2025-10-14 16:00:00,45.0,47.48865731817981
2025-03-07,2025-10-14 16:00:00,45.0,40.168675714551156
2025-03-07,2025-10-14 16:00:00,45.0,40.168675714551156
2025-03-07,2025-10-14 16:00:00,45.0,42.72010937391979
2025-03-07,2025-10-14 16:00:00,45.0,49.088276778089565
2025-03-07,2025-10-14 16:00:00,45.0,49.088276778089565
2025-03-07,2025-10-14 16:00:00,45.0,49.088276778089565
2025-03-07,2025-10-14 16:00:00,45.0,45.999300565278375
2025-03-07,2025-10-14 16:00:00,45.0,42.97342213128443
2025-03-07,2025-10-14 16:00:00,45.0,41.728812117667424
2025-03-07,2025-10-14 16:00:00,45.0,41.31536418049108
2025-03-07,2025-10-14 16:00:00,45.0,39.757962927276104
2025-03-07,2025-10-14 16:00:00,45.0,40.58601190919295
2025-03-07,2025-10-14 16:00:00,45.0,41.02654045181775
2025-03-07,2025-10-14 16:00:00,45.0,40.352484362697204
