ymd,hm,theta_origin,theta_next
2025-09-17,2025-10-14 10:00:00,50.618,45.68217990662198
2025-09-17,2025-10-14 10:00:00,52.179,47.24318073059659
2025-09-17,2025-10-14 10:00:00,53.539,48.603181340948154
2025-09-17,2025-10-14 10:00:00,54.776,49.574526367209444
2025-09-17,2025-10-14 10:00:00,55.993,50.46005990322494
2025-09-17,2025-10-14 10:00:00,57.341,51.808059475978844
2025-09-17,2025-10-14 10:00:00,58.832,53.299060605129235
2025-09-17,2025-10-14 10:00:00,59.989,54.4560582857933
2025-09-17,2025-10-14 10:00:00,60.918,56.12865438329098
2025-09-17,2025-10-14 10:00:00,61.766,57.829937982579466
2025-09-17,2025-10-14 10:00:00,62.354,58.41793923380017
2025-09-17,2025-10-14 10:00:00,62.507,58.57093911172986
2025-09-17,2025-10-14 10:00:00,63.1,59.16393761636853
2025-09-17,2025-10-14 10:00:00,64.333,60.3969393253529
2025-09-17,2025-10-14 10:00:00,66.139,62.20293908121228
2025-09-17,2025-10-14 10:00:00,68.771,64.61079673177724
2025-09-17,2025-10-14 10:00:00,72.0,67.58953297196916
2025-09-17,2025-10-14 10:00:00,74.397,69.98653614579729
2025-09-17,2025-10-14 10:00:00,75.174,70.76353657304338
2025-09-17,2025-10-14 10:00:00,75.133,73.16587825700485
2025-09-17,2025-10-14 10:00:00,74.781,77.05649023781815
2025-09-17,2025-10-14 10:00:00,74.393,76.6684897495369
2025-09-17,2025-10-14 10:00:00,74.229,76.50448828469315
2025-09-17,2025-10-14 10:00:00,73.657,75.93248968850175
2025-09-17,2025-10-14 10:00:00,72.68,74.95549231301347
2025-09-17,2025-10-14 10:00:00,71.385,73.66049414406815
2025-09-17,2025-10-14 10:00:00,69.235,74.8252028459952
2025-09-17,2025-10-14 10:00:00,65.714,75.65521385217899
2025-09-17,2025-10-14 10:00:00,62.207,72.14821769739385
2025-09-17,2025-10-14 10:00:00,59.798,65.36726801760268
2025-09-17,2025-10-14 10:00:00,58.207,52.44404545583153
2025-09-17,2025-10-14 10:00:00,56.992,51.22904530324364
2025-09-17,2025-10-14 10:00:00,56.391,50.628043563741684
2025-09-17,2025-10-14 10:00:00,56.256,50.49304524220848
2025-09-17,2025-10-14 10:00:00,55.513,49.7500452116909
2025-09-17,2025-10-14 10:00:00,54.295,48.532042892354966
2025-09-17,2025-10-14 10:00:00,52.747,47.84759652952152
2025-09-17,2025-10-14 10:00:00,50.888,47.46907518714627
2025-09-17,2025-10-14 10:00:00,49.006,45.93351025351245
2025-09-17,2025-10-14 10:00:00,48.072,44.99950833090503
2025-09-17,2025-10-14 10:00:00,48.047,44.31666950566411
2025-09-17,2025-10-14 10:00:00,48.508,43.57217929627042
2025-09-17,2025-10-14 10:00:00,49.33,44.39418170715909
2025-09-17,2025-10-14 10:00:00,51.334,46.39817950989347
2025-09-17,2025-10-14 10:00:00,52.782,47.84618137146573
2025-09-17,2025-10-14 10:00:00,54.04,49.10418079163175
2025-09-17,2025-10-14 10:00:00,55.191,49.735778989428475
2025-09-17,2025-10-14 10:00:00,56.356,50.82305886562728
2025-09-17,2025-10-14 10:00:00,57.69,52.157058499416344
2025-09-17,2025-10-14 10:00:00,58.926,53.3930585604515
2025-09-17,2025-10-14 10:00:00,59.971,54.83918281209791
2025-09-17,2025-10-14 10:00:00,61.019,56.66483430395502
2025-09-17,2025-10-14 10:00:00,61.939,58.002938318272825
2025-09-17,2025-10-14 10:00:00,62.405,58.46893792154431
2025-09-17,2025-10-14 10:00:00,62.661,58.72493844034314
2025-09-17,2025-10-14 10:00:00,63.743,59.80693917276501
2025-09-17,2025-10-14 10:00:00,65.407,61.470936822911504
2025-09-17,2025-10-14 10:00:00,67.653,63.716939020177115
2025-09-17,2025-10-14 10:00:00,70.568,66.22422196675957
