ymd,hm,theta_origin,theta_next
2025-03-27,2025-10-14 09:00:00,45.0,47.363545716866795
2025-03-27,2025-10-14 09:00:00,45.0,47.363545716866795
2025-03-27,2025-10-14 09:00:00,45.0,47.363545716866795
2025-03-27,2025-10-14 09:00:00,45.0,41.740795434768906
2025-03-27,2025-10-14 09:00:00,45.0,34.7251117684787
2025-03-27,2025-10-14 09:00:00,45.0,34.7251117684787
2025-03-27,2025-10-14 09:00:00,45.0,34.7251117684787
2025-03-27,2025-10-14 09:00:00,45.0,34.7251117684787
2025-03-27,2025-10-14 09:00:00,45.0,30.961707167330896
2025-03-27,2025-10-14 09:00:00,45.0,26.64315744320031
2025-03-27,2025-10-14 09:00:00,45.0,26.64315744320031
2025-03-27,2025-10-14 09:00:00,45.0,26.64315744320031
2025-03-27,2025-10-14 09:00:00,45.0,26.64315744320031
2025-03-27,2025-10-14 09:00:00,45.0,26.64315744320031
2025-03-27,2025-10-14 09:00:00,45.0,26.64315744320031
2025-03-27,2025-10-14 09:00:00,45.0,39.61492228137856
2025-03-27,2025-10-14 09:00:00,45.0,54.097948562678454
2025-03-27,2025-10-14 09:00:00,45.0,54.097948562678454
2025-03-27,2025-10-14 09:00:00,45.0,54.097948562678454
2025-03-27,2025-10-14 09:00:00,45.0,57.284491667648744
2025-03-27,2025-10-14 09:00:00,45.0,62.8176023108539
2025-03-27,2025-10-14 09:00:00,45.0,62.8176023108539
2025-03-27,2025-10-14 09:00:00,45.0,62.8176023108539
2025-03-27,2025-10-14 09:00:00,45.0,62.8176023108539
2025-03-27,2025-10-14 09:00:00,45.0,62.8176023108539
2025-03-27,2025-10-14 09:00:00,45.0,62.8176023108539
2025-03-27,2025-10-14 09:00:00,45.0,59.78517246426304
2025-03-27,2025-10-14 09:00:00,45.0,55.80468970064449
2025-03-27,2025-10-14 09:00:00,45.0,55.80468970064449
2025-03-27,2025-10-14 09:00:00,45.0,56.90887364657044
2025-03-27,2025-10-14 09:00:00,45.0,59.77095137261012
2025-03-27,2025-10-14 09:00:00,45.0,59.77095137261012
2025-03-27,2025-10-14 09:00:00,45.0,59.77095137261012
2025-03-27,2025-10-14 09:00:00,45.0,59.77095137261012
2025-03-27,2025-10-14 09:00:00,45.0,59.77095137261012
2025-03-27,2025-10-14 09:00:00,45.0,59.77095137261012
2025-03-27,2025-10-14 09:00:00,45.0,52.88433515253772
2025-03-27,2025-10-14 09:00:00,45.0,41.077845133532115
2025-03-27,2025-10-14 09:00:00,45.0,38.31510446985996
2025-03-27,2025-10-14 09:00:00,45.0,38.31510446985996
2025-03-27,2025-10-14 09:00:00,45.0,41.50962026797726
2025-03-27,2025-10-14 09:00:00,45.0,47.363545716866795
2025-03-27,2025-10-14 09:00:00,45.0,47.363545716866795
2025-03-27,2025-10-14 09:00:00,45.0,47.363545716866795
2025-03-27,2025-10-14 09:00:00,45.0,47.363545716866795
2025-03-27,2025-10-14 09:00:00,45.0,47.363545716866795
2025-03-27,2025-10-14 09:00:00,45.0,36.3700474674443
2025-03-27,2025-10-14 09:00:00,45.0,34.7251117684787
2025-03-27,2025-10-14 09:00:00,45.0,34.7251117684787
2025-03-27,2025-10-14 09:00:00,45.0,34.7251117684787
2025-03-27,2025-10-14 09:00:00,45.0,32.69499470784913
2025-03-27,2025-10-14 09:00:00,45.0,28.759229966582588
2025-03-27,2025-10-14 09:00:00,45.0,26.64315744320031
2025-03-27,2025-10-14 09:00:00,45.0,26.64315744320031
2025-03-27,2025-10-14 09:00:00,45.0,26.64315744320031
2025-03-27,2025-10-14 09:00:00,45.0,26.64315744320031
2025-03-27,2025-10-14 09:00:00,45.0,26.64315744320031
2025-03-27,2025-10-14 09:00:00,45.0,26.64315744320031
2025-03-27,2025-10-14 09:00:00,45.0,50.23857498693598
2025-03-27,2025-10-14 09:00:00,45.0,54.097948562678454
2025-03-27,2025-10-14 09:00:00,45.0,54.097948562678454
2025-03-27,2025-10-14 09:00:00,45.0,54.097948562678454
2025-03-27,2025-10-14 09:00:00,45.0,59.07738625226604
2025-03-27,2025-10-14 09:00:00,45.0,62.8176023108539
2025-03-27,2025-10-14 09:00:00,45.0,62.8176023108539
2025-03-27,2025-10-14 09:00:00,45.0,62.8176023108539
2025-03-27,2025-10-14 09:00:00,45.0,62.8176023108539
2025-03-27,2025-10-14 09:00:00,45.0,62.8176023108539
2025-03-27,2025-10-14 09:00:00,45.0,62.8176023108539
2025-03-27,2025-10-14 09:00:00,45.0,56.47363811681913
2025-03-27,2025-10-14 09:00:00,45.0,55.80468970064449
2025-03-27,2025-10-14 09:00:00,45.0,55.80468970064449
2025-03-27,2025-10-14 09:00:00,45.0,58.02160693307148
2025-03-27,2025-10-14 09:00:00,45.0,59.77095137261012
2025-03-27,2025-10-14 09:00:00,45.0,59.77095137261012
2025-03-27,2025-10-14 09:00:00,45.0,59.77095137261012
2025-03-27,2025-10-14 09:00:00,45.0,59.77095137261012
2025-03-27,2025-10-14 09:00:00,45.0,59.77095137261012
2025-03-27,2025-10-14 09:00:00,45.0,59.77095137261012
2025-03-27,2025-10-14 09:00:00,45.0,46.15375869209854
2025-03-27,2025-10-14 09:00:00,45.0,38.31510446985996
2025-03-27,2025-10-14 09:00:00,45.0,38.31510446985996
2025-03-27,2025-10-14 09:00:00,45.0,38.31510446985996
2025-03-27,2025-10-14 09:00:00,45.0,44.641308729794154
2025-03-27,2025-10-14 09:00:00,45.0,47.363545716866795
2025-03-27,2025-10-14 09:00:00,45.0,47.363545716866795
2025-03-27,2025-10-14 09:00:00,45.0,47.363545716866795
2025-03-27,2025-10-14 09:00:00,45.0,47.363545716866795
2025-03-27,2025-10-14 09:00:00,45.0,47.363545716866795
2025-03-27,2025-10-14 09:00:00,45.0,39.65486844979977
2025-03-27,2025-10-14 09:00:00,45.0,34.7251117684787
2025-03-27,2025-10-14 09:00:00,45.0,34.7251117684787
2025-03-27,2025-10-14 09:00:00,45.0,34.7251117684787
2025-03-27,2025-10-14 09:00:00,45.0,33.79962395139858
2025-03-27,2025-10-14 09:00:00,45.0,29.874336580602204
2025-03-27,2025-10-14 09:00:00,45.0,26.64315744320031
2025-03-27,2025-10-14 09:00:00,45.0,26.64315744320031
2025-03-27,2025-10-14 09:00:00,45.0,26.64315744320031
2025-03-27,2025-10-14 09:00:00,45.0,26.64315744320031
2025-03-27,2025-10-14 09:00:00,45.0,26.64315744320031
2025-03-27,2025-10-14 09:00:00,45.0,26.64315744320031
2025-03-27,2025-10-14 09:00:00,45.0,34.55170301168189
2025-03-27,2025-10-14 09:00:00,45.0,54.097948562678454
2025-03-27,2025-10-14 09:00:00,45.0,54.097948562678454
2025-03-27,2025-10-14 09:00:00,45.0,54.097948562678454
2025-03-27,2025-10-14 09:00:00,45.0,56.41610514933498
2025-03-27,2025-10-14 09:00:00,45.0,62.8176023108539
2025-03-27,2025-10-14 09:00:00,45.0,62.8176023108539
2025-03-27,2025-10-14 09:00:00,45.0,62.8176023108539
2025-03-27,2025-10-14 09:00:00,45.0,62.8176023108539
2025-03-27,2025-10-14 09:00:00,45.0,62.8176023108539
2025-03-27,2025-10-14 09:00:00,45.0,62.8176023108539
2025-03-27,2025-10-14 09:00:00,45.0,58.04278169676813
2025-03-27,2025-10-14 09:00:00,45.0,55.80468970064449
2025-03-27,2025-10-14 09:00:00,45.0,55.80468970064449
2025-03-27,2025-10-14 09:00:00,45.0,56.66987042399162
2025-03-27,2025-10-14 09:00:00,45.0,58.921275679300024
2025-03-27,2025-10-14 09:00:00,45.0,59.77095137261012
2025-03-27,2025-10-14 09:00:00,45.0,59.77095137261012
2025-03-27,2025-10-14 09:00:00,45.0,59.77095137261012
2025-03-27,2025-10-14 09:00:00,45.0,59.77095137261012
2025-03-27,2025-10-14 09:00:00,45.0,59.77095137261012
2025-03-27,2025-10-14 09:00:00,45.0,53.40605664640435
2025-03-27,2025-10-14 09:00:00,45.0,38.31510446985996
2025-03-27,2025-10-14 09:00:00,45.0,38.31510446985996
2025-03-27,2025-10-14 09:00:00,45.0,38.31510446985996
2025-03-27,2025-10-14 09:00:00,45.0,40.02602753515044
2025-03-27,2025-10-14 09:00:00,45.0,47.363545716866795
2025-03-27,2025-10-14 09:00:00,45.0,47.363545716866795
2025-03-27,2025-10-14 09:00:00,45.0,47.363545716866795
2025-03-27,2025-10-14 09:00:00,45.0,47.363545716866795
2025-03-27,2025-10-14 09:00:00,45.0,44.48834495201802
2025-03-27,2025-10-14 09:00:00,45.0,34.7251117684787
2025-03-27,2025-10-14 09:00:00,45.0,34.7251117684787
2025-03-27,2025-10-14 09:00:00,45.0,34.7251117684787
2025-03-27,2025-10-14 09:00:00,45.0,34.7251117684787
2025-03-27,2025-10-14 09:00:00,45.0,31.59589001435429
2025-03-27,2025-10-14 09:00:00,45.0,27.49857780469737
2025-03-27,2025-10-14 09:00:00,45.0,26.64315744320031
2025-03-27,2025-10-14 09:00:00,45.0,26.64315744320031
2025-03-27,2025-10-14 09:00:00,45.0,26.64315744320031
2025-03-27,2025-10-14 09:00:00,45.0,26.64315744320031
2025-03-27,2025-10-14 09:00:00,45.0,26.64315744320031
2025-03-27,2025-10-14 09:00:00,45.0,30.007863528502376
2025-03-27,2025-10-14 09:00:00,45.0,47.13840817064457
2025-03-27,2025-10-14 09:00:00,45.0,54.097948562678454
2025-03-27,2025-10-14 09:00:00,45.0,54.097948562678454
2025-03-27,2025-10-14 09:00:00,45.0,54.097948562678454
2025-03-27,2025-10-14 09:00:00,45.0,58.0712926647214
2025-03-27,2025-10-14 09:00:00,45.0,62.8176023108539
2025-03-27,2025-10-14 09:00:00,45.0,62.8176023108539
2025-03-27,2025-10-14 09:00:00,45.0,62.8176023108539
2025-03-27,2025-10-14 09:00:00,45.0,62.8176023108539
2025-03-27,2025-10-14 09:00:00,45.0,62.8176023108539
2025-03-27,2025-10-14 09:00:00,45.0,61.06538122995748
2025-03-27,2025-10-14 09:00:00,45.0,55.80468970064449
2025-03-27,2025-10-14 09:00:00,45.0,55.80468970064449
2025-03-27,2025-10-14 09:00:00,45.0,55.80468970064449
2025-03-27,2025-10-14 09:00:00,45.0,57.75642058035341
