ymd,hm,theta_origin,theta_next
2025-03-27,2025-10-14 09:00:00,45.0,45.709064824525996
2025-03-27,2025-10-14 09:00:00,45.0,45.709064824525996
2025-03-27,2025-10-14 09:00:00,45.0,45.709064824525996
2025-03-27,2025-10-14 09:00:00,45.0,44.02223922612307
2025-03-27,2025-10-14 09:00:00,45.0,41.91753348518447
2025-03-27,2025-10-14 09:00:00,45.0,41.91753348518447
2025-03-27,2025-10-14 09:00:00,45.0,41.91753348518447
2025-03-27,2025-10-14 09:00:00,45.0,41.91753348518447
2025-03-27,2025-10-14 09:00:00,45.0,40.7885113308304
2025-03-27,2025-10-14 09:00:00,45.0,39.49294552540623
2025-03-27,2025-10-14 09:00:00,45.0,39.49294552540623
2025-03-27,2025-10-14 09:00:00,45.0,39.49294552540623
2025-03-27,2025-10-14 09:00:00,45.0,39.49294552540623
2025-03-27,2025-10-14 09:00:00,45.0,39.49294552540623
2025-03-27,2025-10-14 09:00:00,45.0,39.49294552540623
2025-03-27,2025-10-14 09:00:00,45.0,43.384475803578674
2025-03-27,2025-10-14 09:00:00,45.0,47.72938461100362
2025-03-27,2025-10-14 09:00:00,45.0,47.72938461100362
2025-03-27,2025-10-14 09:00:00,45.0,47.72938461100362
2025-03-27,2025-10-14 09:00:00,45.0,48.68534793864659
2025-03-27,2025-10-14 09:00:00,45.0,50.34528181948593
2025-03-27,2025-10-14 09:00:00,45.0,50.34528181948593
2025-03-27,2025-10-14 09:00:00,45.0,50.34528181948593
2025-03-27,2025-10-14 09:00:00,45.0,50.34528181948593
2025-03-27,2025-10-14 09:00:00,45.0,50.34528181948593
2025-03-27,2025-10-14 09:00:00,45.0,50.34528181948593
2025-03-27,2025-10-14 09:00:00,45.0,49.43555240403518
2025-03-27,2025-10-14 09:00:00,45.0,48.24140696920195
2025-03-27,2025-10-14 09:00:00,45.0,48.24140696920195
2025-03-27,2025-10-14 09:00:00,45.0,48.57266244165277
2025-03-27,2025-10-14 09:00:00,45.0,49.43128650771377
2025-03-27,2025-10-14 09:00:00,45.0,49.43128650771377
2025-03-27,2025-10-14 09:00:00,45.0,49.43128650771377
2025-03-27,2025-10-14 09:00:00,45.0,49.43128650771377
2025-03-27,2025-10-14 09:00:00,45.0,49.43128650771377
2025-03-27,2025-10-14 09:00:00,45.0,49.43128650771377
2025-03-27,2025-10-14 09:00:00,45.0,47.36530118685613
2025-03-27,2025-10-14 09:00:00,45.0,43.823353401378775
2025-03-27,2025-10-14 09:00:00,45.0,42.99453101980817
2025-03-27,2025-10-14 09:00:00,45.0,42.99453101980817
2025-03-27,2025-10-14 09:00:00,45.0,43.95288626431651
2025-03-27,2025-10-14 09:00:00,45.0,45.709064824525996
2025-03-27,2025-10-14 09:00:00,45.0,45.709064824525996
2025-03-27,2025-10-14 09:00:00,45.0,45.709064824525996
2025-03-27,2025-10-14 09:00:00,45.0,45.709064824525996
2025-03-27,2025-10-14 09:00:00,45.0,45.709064824525996
2025-03-27,2025-10-14 09:00:00,45.0,42.411014345178614
2025-03-27,2025-10-14 09:00:00,45.0,41.91753348518447
2025-03-27,2025-10-14 09:00:00,45.0,41.91753348518447
2025-03-27,2025-10-14 09:00:00,45.0,41.91753348518447
2025-03-27,2025-10-14 09:00:00,45.0,41.308497949466656
2025-03-27,2025-10-14 09:00:00,45.0,40.127767717628096
2025-03-27,2025-10-14 09:00:00,45.0,39.49294552540623
2025-03-27,2025-10-14 09:00:00,45.0,39.49294552540623
2025-03-27,2025-10-14 09:00:00,45.0,39.49294552540623
2025-03-27,2025-10-14 09:00:00,45.0,39.49294552540623
2025-03-27,2025-10-14 09:00:00,45.0,39.49294552540623
2025-03-27,2025-10-14 09:00:00,45.0,39.49294552540623
2025-03-27,2025-10-14 09:00:00,45.0,46.57157229231455
2025-03-27,2025-10-14 09:00:00,45.0,47.72938461100362
2025-03-27,2025-10-14 09:00:00,45.0,47.72938461100362
2025-03-27,2025-10-14 09:00:00,45.0,47.72938461100362
2025-03-27,2025-10-14 09:00:00,45.0,49.223216536924916
2025-03-27,2025-10-14 09:00:00,45.0,50.34528181948593
2025-03-27,2025-10-14 09:00:00,45.0,50.34528181948593
2025-03-27,2025-10-14 09:00:00,45.0,50.34528181948593
2025-03-27,2025-10-14 09:00:00,45.0,50.34528181948593
2025-03-27,2025-10-14 09:00:00,45.0,50.34528181948593
2025-03-27,2025-10-14 09:00:00,45.0,50.34528181948593
2025-03-27,2025-10-14 09:00:00,45.0,48.44209159585454
2025-03-27,2025-10-14 09:00:00,45.0,48.24140696920195
2025-03-27,2025-10-14 09:00:00,45.0,48.24140696920195
2025-03-27,2025-10-14 09:00:00,45.0,48.90648271851121
2025-03-27,2025-10-14 09:00:00,45.0,49.43128650771377
2025-03-27,2025-10-14 09:00:00,45.0,49.43128650771377
2025-03-27,2025-10-14 09:00:00,45.0,49.43128650771377
2025-03-27,2025-10-14 09:00:00,45.0,49.43128650771377
2025-03-27,2025-10-14 09:00:00,45.0,49.43128650771377
2025-03-27,2025-10-14 09:00:00,45.0,49.43128650771377
2025-03-27,2025-10-14 09:00:00,45.0,45.34612780419431
2025-03-27,2025-10-14 09:00:00,45.0,42.99453101980817
2025-03-27,2025-10-14 09:00:00,45.0,42.99453101980817
2025-03-27,2025-10-14 09:00:00,45.0,42.99453101980817
2025-03-27,2025-10-14 09:00:00,45.0,44.89239329800132
2025-03-27,2025-10-14 09:00:00,45.0,45.709064824525996
2025-03-27,2025-10-14 09:00:00,45.0,45.709064824525996
2025-03-27,2025-10-14 09:00:00,45.0,45.709064824525996
2025-03-27,2025-10-14 09:00:00,45.0,45.709064824525996
2025-03-27,2025-10-14 09:00:00,45.0,45.709064824525996
2025-03-27,2025-10-14 09:00:00,45.0,43.396460940032696
2025-03-27,2025-10-14 09:00:00,45.0,41.91753348518447
2025-03-27,2025-10-14 09:00:00,45.0,41.91753348518447
2025-03-27,2025-10-14 09:00:00,45.0,41.91753348518447
2025-03-27,2025-10-14 09:00:00,45.0,41.639886949717734
2025-03-27,2025-10-14 09:00:00,45.0,40.46229993117509
2025-03-27,2025-10-14 09:00:00,45.0,39.49294552540623
2025-03-27,2025-10-14 09:00:00,45.0,39.49294552540623
2025-03-27,2025-10-14 09:00:00,45.0,39.49294552540623
2025-03-27,2025-10-14 09:00:00,45.0,39.49294552540623
2025-03-27,2025-10-14 09:00:00,45.0,39.49294552540623
2025-03-27,2025-10-14 09:00:00,45.0,39.49294552540623
2025-03-27,2025-10-14 09:00:00,45.0,41.865509699979626
2025-03-27,2025-10-14 09:00:00,45.0,47.72938461100362
2025-03-27,2025-10-14 09:00:00,45.0,47.72938461100362
2025-03-27,2025-10-14 09:00:00,45.0,47.72938461100362
2025-03-27,2025-10-14 09:00:00,45.0,48.42483187519442
2025-03-27,2025-10-14 09:00:00,45.0,50.34528181948593
2025-03-27,2025-10-14 09:00:00,45.0,50.34528181948593
2025-03-27,2025-10-14 09:00:00,45.0,50.34528181948593
2025-03-27,2025-10-14 09:00:00,45.0,50.34528181948593
2025-03-27,2025-10-14 09:00:00,45.0,50.34528181948593
2025-03-27,2025-10-14 09:00:00,45.0,50.34528181948593
2025-03-27,2025-10-14 09:00:00,45.0,48.91283490863065
2025-03-27,2025-10-14 09:00:00,45.0,48.24140696920195
2025-03-27,2025-10-14 09:00:00,45.0,48.24140696920195
2025-03-27,2025-10-14 09:00:00,45.0,48.50096141239516
2025-03-27,2025-10-14 09:00:00,45.0,49.176383577585234
2025-03-27,2025-10-14 09:00:00,45.0,49.43128650771377
2025-03-27,2025-10-14 09:00:00,45.0,49.43128650771377
2025-03-27,2025-10-14 09:00:00,45.0,49.43128650771377
2025-03-27,2025-10-14 09:00:00,45.0,49.43128650771377
2025-03-27,2025-10-14 09:00:00,45.0,49.43128650771377
2025-03-27,2025-10-14 09:00:00,45.0,47.52181766947392
2025-03-27,2025-10-14 09:00:00,45.0,42.99453101980817
2025-03-27,2025-10-14 09:00:00,45.0,42.99453101980817
2025-03-27,2025-10-14 09:00:00,45.0,42.99453101980817
2025-03-27,2025-10-14 09:00:00,45.0,43.507808209903075
2025-03-27,2025-10-14 09:00:00,45.0,45.709064824525996
2025-03-27,2025-10-14 09:00:00,45.0,45.709064824525996
2025-03-27,2025-10-14 09:00:00,45.0,45.709064824525996
2025-03-27,2025-10-14 09:00:00,45.0,45.709064824525996
2025-03-27,2025-10-14 09:00:00,45.0,44.84650433235258
2025-03-27,2025-10-14 09:00:00,45.0,41.91753348518447
2025-03-27,2025-10-14 09:00:00,45.0,41.91753348518447
2025-03-27,2025-10-14 09:00:00,45.0,41.91753348518447
2025-03-27,2025-10-14 09:00:00,45.0,41.91753348518447
2025-03-27,2025-10-14 09:00:00,45.0,40.97876631536817
2025-03-27,2025-10-14 09:00:00,45.0,39.74957190473474
2025-03-27,2025-10-14 09:00:00,45.0,39.49294552540623
2025-03-27,2025-10-14 09:00:00,45.0,39.49294552540623
2025-03-27,2025-10-14 09:00:00,45.0,39.49294552540623
2025-03-27,2025-10-14 09:00:00,45.0,39.49294552540623
2025-03-27,2025-10-14 09:00:00,45.0,39.49294552540623
2025-03-27,2025-10-14 09:00:00,45.0,40.50235756852336
2025-03-27,2025-10-14 09:00:00,45.0,45.64152204984671
2025-03-27,2025-10-14 09:00:00,45.0,47.72938461100362
2025-03-27,2025-10-14 09:00:00,45.0,47.72938461100362
2025-03-27,2025-10-14 09:00:00,45.0,47.72938461100362
2025-03-27,2025-10-14 09:00:00,45.0,48.9213883355837
2025-03-27,2025-10-14 09:00:00,45.0,50.34528181948593
2025-03-27,2025-10-14 09:00:00,45.0,50.34528181948593
2025-03-27,2025-10-14 09:00:00,45.0,50.34528181948593
2025-03-27,2025-10-14 09:00:00,45.0,50.34528181948593
2025-03-27,2025-10-14 09:00:00,45.0,50.34528181948593
2025-03-27,2025-10-14 09:00:00,45.0,49.81961522856498
2025-03-27,2025-10-14 09:00:00,45.0,48.24140696920195
2025-03-27,2025-10-14 09:00:00,45.0,48.24140696920195
2025-03-27,2025-10-14 09:00:00,45.0,48.24140696920195
2025-03-27,2025-10-14 09:00:00,45.0,48.82692674336662
2025-03-27,2025-10-14 09:00:00,45.0,49.43128650771377
2025-03-27,2025-10-14 09:00:00,45.0,49.43128650771377
2025-03-27,2025-10-14 09:00:00,45.0,49.43128650771377
2025-03-27,2025-10-14 09:00:00,45.0,49.43128650771377
2025-03-27,2025-10-14 09:00:00,45.0,49.43128650771377
2025-03-27,2025-10-14 09:00:00,45.0,49.43128650771377
2025-03-27,2025-10-14 09:00:00,45.0,45.341822767741014
2025-03-27,2025-10-14 09:00:00,45.0,42.99453101980817
2025-03-27,2025-10-14 09:00:00,45.0,42.99453101980817
2025-03-27,2025-10-14 09:00:00,45.0,42.99453101980817
2025-03-27,2025-10-14 09:00:00,45.0,44.362033397229744
