ymd,hm,theta_origin,theta_next
2025-03-23,2025-10-14 14:00:00,69.908,69.8040303404388
2025-03-23,2025-10-14 14:00:00,68.348,68.24403278184505
2025-03-23,2025-10-14 14:00:00,67.149,67.04503528428646
2025-03-23,2025-10-14 14:00:00,66.293,61.482552558097005
2025-03-23,2025-10-14 14:00:00,65.871,55.188131383235685
2025-03-23,2025-10-14 14:00:00,66.042,55.35912900286459
2025-03-23,2025-10-14 14:00:00,66.956,56.27313046770834
2025-03-23,2025-10-14 14:00:00,68.294,57.61112790423178
2025-03-23,2025-10-14 14:00:00,69.464,57.07471646523982
2025-03-23,2025-10-14 14:00:00,70.171,55.82359270066668
2025-03-23,2025-10-14 14:00:00,70.509,56.16159776658465
2025-03-23,2025-10-14 14:00:00,70.57,56.22259477586199
2025-03-23,2025-10-14 14:00:00,70.651,56.303596057600274
2025-03-23,2025-10-14 14:00:00,70.64,56.29259447068621
2025-03-23,2025-10-14 14:00:00,70.202,55.85459856004168
2025-03-23,2025-10-14 14:00:00,69.593,66.35441332757682
2025-03-23,2025-10-14 14:00:00,69.723,78.88744710184496
2025-03-23,2025-10-14 14:00:00,70.999,80.16344807840746
2025-03-23,2025-10-14 14:00:00,72.399,81.56344960428636
2025-03-23,2025-10-14 14:00:00,73.665,84.41315954339021
2025-03-23,2025-10-14 14:00:00,74.874,88.37211373536759
2025-03-23,2025-10-14 14:00:00,75.714,89.21211007325822
2025-03-23,2025-10-14 14:00:00,75.906,89.40411141603165
2025-03-23,2025-10-14 14:00:00,76.766,90.0
2025-03-23,2025-10-14 14:00:00,78.061,90.0
2025-03-23,2025-10-14 14:00:00,79.5,90.0
2025-03-23,2025-10-14 14:00:00,81.647,90.0
2025-03-23,2025-10-14 14:00:00,85.047,90.0
2025-03-23,2025-10-14 14:00:00,88.443,90.0
2025-03-23,2025-10-14 14:00:00,90.0,90.0
2025-03-23,2025-10-14 14:00:00,88.857,90.0
2025-03-23,2025-10-14 14:00:00,87.848,90.0
2025-03-23,2025-10-14 14:00:00,87.35,90.0
2025-03-23,2025-10-14 14:00:00,87.281,90.0
2025-03-23,2025-10-14 14:00:00,86.768,90.0
2025-03-23,2025-10-14 14:00:00,85.798,90.0
2025-03-23,2025-10-14 14:00:00,84.303,89.71950913660471
2025-03-23,2025-10-14 14:00:00,82.023,76.47858073033146
2025-03-23,2025-10-14 14:00:00,79.149,71.0397022246242
2025-03-23,2025-10-14 14:00:00,76.668,68.558699417007
2025-03-23,2025-10-14 14:00:00,74.7,69.41694774462545
2025-03-23,2025-10-14 14:00:00,73.053,72.94903461289974
2025-03-23,2025-10-14 14:00:00,71.522,71.41803638291927
2025-03-23,2025-10-14 14:00:00,69.139,69.03503314805599
2025-03-23,2025-10-14 14:00:00,67.779,67.67503253770442
2025-03-23,2025-10-14 14:00:00,66.766,66.66203204942317
2025-03-23,2025-10-14 14:00:00,66.136,56.83001156006281
2025-03-23,2025-10-14 14:00:00,66.006,55.32312589007162
2025-03-23,2025-10-14 14:00:00,66.532,55.84912686663412
2025-03-23,2025-10-14 14:00:00,67.702,57.01913266497397
2025-03-23,2025-10-14 14:00:00,68.992,57.38862666265953
2025-03-23,2025-10-14 14:00:00,69.963,56.575065884812325
2025-03-23,2025-10-14 14:00:00,70.493,56.145591296858086
2025-03-23,2025-10-14 14:00:00,70.682,56.33459428758074
2025-03-23,2025-10-14 14:00:00,70.749,56.40159563035418
2025-03-23,2025-10-14 14:00:00,70.891,56.543593921369805
2025-03-23,2025-10-14 14:00:00,70.759,56.41159776658465
2025-03-23,2025-10-14 14:00:00,70.201,55.853591479963555
2025-03-23,2025-10-14 14:00:00,69.815,75.67434297988554
2025-03-23,2025-10-14 14:00:00,70.536,79.70045064188402
2025-03-23,2025-10-14 14:00:00,71.828,80.99245045877855
2025-03-23,2025-10-14 14:00:00,73.13,82.29444478250902
2025-03-23,2025-10-14 14:00:00,74.357,85.99622903087432
2025-03-23,2025-10-14 14:00:00,75.459,88.95711281984025
2025-03-23,2025-10-14 14:00:00,75.889,89.38711312501603
2025-03-23,2025-10-14 14:00:00,76.34,89.83810952394181
2025-03-23,2025-10-14 14:00:00,77.519,90.0
2025-03-23,2025-10-14 14:00:00,78.849,90.0
2025-03-23,2025-10-14 14:00:00,80.517,90.0
2025-03-23,2025-10-14 14:00:00,83.082,90.0
2025-03-23,2025-10-14 14:00:00,86.552,90.0
2025-03-23,2025-10-14 14:00:00,89.074,90.0
2025-03-23,2025-10-14 14:00:00,89.252,90.0
2025-03-23,2025-10-14 14:00:00,88.231,90.0
2025-03-23,2025-10-14 14:00:00,87.389,90.0
2025-03-23,2025-10-14 14:00:00,87.228,90.0
2025-03-23,2025-10-14 14:00:00,86.867,90.0
2025-03-23,2025-10-14 14:00:00,85.965,90.0
2025-03-23,2025-10-14 14:00:00,84.614,90.0
2025-03-23,2025-10-14 14:00:00,82.759,81.92696620129794
2025-03-23,2025-10-14 14:00:00,80.273,72.1637027739406
2025-03-23,2025-10-14 14:00:00,77.691,69.58170204151872
2025-03-23,2025-10-14 14:00:00,75.612,67.50269966114763
2025-03-23,2025-10-14 14:00:00,73.902,71.38961729655533
2025-03-23,2025-10-14 14:00:00,72.374,72.27003375840755
2025-03-23,2025-10-14 14:00:00,70.83,70.72603504014583
2025-03-23,2025-10-14 14:00:00,70.15,70.04603473497005
2025-03-23,2025-10-14 14:00:00,68.578,68.47403613877864
2025-03-23,2025-10-14 14:00:00,67.418,67.31403247666927
2025-03-23,2025-10-14 14:00:00,66.629,60.072541938690165
2025-03-23,2025-10-14 14:00:00,66.273,55.59013181048178
2025-03-23,2025-10-14 14:00:00,66.472,55.78912930804037
2025-03-23,2025-10-14 14:00:00,67.326,56.64312558489584
2025-03-23,2025-10-14 14:00:00,68.571,57.468491999361795
2025-03-23,2025-10-14 14:00:00,69.732,56.849684330874744
2025-03-23,2025-10-14 14:00:00,70.525,56.17759660691668
2025-03-23,2025-10-14 14:00:00,70.917,56.569594897932305
2025-03-23,2025-10-14 14:00:00,71.002,56.65459398240496
2025-03-23,2025-10-14 14:00:00,71.194,56.84659532517839
2025-03-23,2025-10-14 14:00:00,71.34,56.99259141892839
2025-03-23,2025-10-14 14:00:00,71.064,56.71659807176043
2025-03-23,2025-10-14 14:00:00,70.516,62.94134828965652
2025-03-23,2025-10-14 14:00:00,70.507,79.67145131327074
2025-03-23,2025-10-14 14:00:00,71.486,80.6504475901262
2025-03-23,2025-10-14 14:00:00,72.697,81.86144612528246
2025-03-23,2025-10-14 14:00:00,73.907,84.22356843358746
2025-03-23,2025-10-14 14:00:00,75.134,88.63211587159806
2025-03-23,2025-10-14 14:00:00,75.989,89.48711159913712
2025-03-23,2025-10-14 14:00:00,76.188,89.68611672609025
2025-03-23,2025-10-14 14:00:00,77.1,90.0
2025-03-23,2025-10-14 14:00:00,78.427,90.0
2025-03-23,2025-10-14 14:00:00,79.813,90.0
2025-03-23,2025-10-14 14:00:00,81.708,90.0
2025-03-23,2025-10-14 14:00:00,84.573,90.0
2025-03-23,2025-10-14 14:00:00,87.314,90.0
2025-03-23,2025-10-14 14:00:00,88.625,90.0
2025-03-23,2025-10-14 14:00:00,88.368,90.0
2025-03-23,2025-10-14 14:00:00,87.482,90.0
2025-03-23,2025-10-14 14:00:00,86.892,90.0
2025-03-23,2025-10-14 14:00:00,86.755,90.0
2025-03-23,2025-10-14 14:00:00,85.975,90.0
2025-03-23,2025-10-14 14:00:00,84.613,90.0
2025-03-23,2025-10-14 14:00:00,82.969,88.86986620577711
2025-03-23,2025-10-14 14:00:00,80.965,72.8556964873195
2025-03-23,2025-10-14 14:00:00,78.618,70.5086963652492
2025-03-23,2025-10-14 14:00:00,76.537,68.42770271290544
2025-03-23,2025-10-14 14:00:00,74.811,68.21538427930714
2025-03-23,2025-10-14 14:00:00,73.297,73.19303027940364
2025-03-23,2025-10-14 14:00:00,71.816,71.71203510118099
2025-03-23,2025-10-14 14:00:00,69.523,69.41903583360286
2025-03-23,2025-10-14 14:00:00,68.191,68.08703510118099
2025-03-23,2025-10-14 14:00:00,67.255,64.74436575525567
2025-03-23,2025-10-14 14:00:00,66.719,56.03613095598959
2025-03-23,2025-10-14 14:00:00,66.664,55.98113065081381
2025-03-23,2025-10-14 14:00:00,67.193,56.51012997942709
2025-03-23,2025-10-14 14:00:00,68.263,57.58012967425131
2025-03-23,2025-10-14 14:00:00,69.475,57.37327036662458
2025-03-23,2025-10-14 14:00:00,70.495,56.16631959000046
2025-03-23,2025-10-14 14:00:00,71.12,56.772597827619805
2025-03-23,2025-10-14 14:00:00,71.369,57.021598376936204
2025-03-23,2025-10-14 14:00:00,71.482,57.13459733933855
2025-03-23,2025-10-14 14:00:00,71.775,57.42759660691667
2025-03-23,2025-10-14 14:00:00,71.828,57.48059801072527
2025-03-23,2025-10-14 14:00:00,71.392,60.12204407214597
2025-03-23,2025-10-14 14:00:00,70.97,74.17440752814827
2025-03-23,2025-10-14 14:00:00,71.387,80.5514485666887
2025-03-23,2025-10-14 14:00:00,72.39,81.55444691873949
2025-03-23,2025-10-14 14:00:00,73.539,82.7034489939348
2025-03-23,2025-10-14 14:00:00,74.752,85.89119742121999
2025-03-23,2025-10-14 14:00:00,75.883,89.38111642091447
2025-03-23,2025-10-14 14:00:00,76.332,89.83011391847306
2025-03-23,2025-10-14 14:00:00,76.808,90.0
2025-03-23,2025-10-14 14:00:00,78.034,90.0
2025-03-23,2025-10-14 14:00:00,79.372,90.0
2025-03-23,2025-10-14 14:00:00,80.87,90.0
2025-03-23,2025-10-14 14:00:00,82.991,90.0
