ymd,hm,theta_origin,theta_next
2025-09-17,2025-10-14 10:00:00,50.618,52.10843912262533
2025-09-17,2025-10-14 10:00:00,52.179,53.66943994659994
2025-09-17,2025-10-14 10:00:00,53.539,55.0294405569515
2025-09-17,2025-10-14 10:00:00,54.776,53.51902425486965
2025-09-17,2025-10-14 10:00:00,55.993,51.307985554639295
2025-09-17,2025-10-14 10:00:00,57.341,52.6559851273932
2025-09-17,2025-10-14 10:00:00,58.832,54.14698625654359
2025-09-17,2025-10-14 10:00:00,59.989,55.303983937207654
2025-09-17,2025-10-14 10:00:00,60.918,55.713923332262496
2025-09-17,2025-10-14 10:00:00,61.766,55.96629395728744
2025-09-17,2025-10-14 10:00:00,62.354,56.554295208508144
2025-09-17,2025-10-14 10:00:00,62.507,56.70729508643783
2025-09-17,2025-10-14 10:00:00,63.1,57.3002935910765
2025-09-17,2025-10-14 10:00:00,64.333,58.53329530006088
2025-09-17,2025-10-14 10:00:00,66.139,60.33929505592026
2025-09-17,2025-10-14 10:00:00,68.771,66.98930739750921
2025-09-17,2025-10-14 10:00:00,72.0,74.7044259762564
2025-09-17,2025-10-14 10:00:00,74.397,77.10142915008453
2025-09-17,2025-10-14 10:00:00,75.174,77.87842957733062
2025-09-17,2025-10-14 10:00:00,75.133,79.22267742842156
2025-09-17,2025-10-14 10:00:00,74.781,81.27601620899667
2025-09-17,2025-10-14 10:00:00,74.393,80.88801572071542
2025-09-17,2025-10-14 10:00:00,74.229,80.72401425587167
2025-09-17,2025-10-14 10:00:00,73.657,80.15201565968026
2025-09-17,2025-10-14 10:00:00,72.68,79.17501828419198
2025-09-17,2025-10-14 10:00:00,71.385,77.88002011524667
2025-09-17,2025-10-14 10:00:00,69.235,74.08546796040388
2025-09-17,2025-10-14 10:00:00,65.714,68.40576452658078
2025-09-17,2025-10-14 10:00:00,62.207,64.89876837179563
2025-09-17,2025-10-14 10:00:00,59.798,63.02075758728522
2025-09-17,2025-10-14 10:00:00,58.207,62.806098898491996
2025-09-17,2025-10-14 10:00:00,56.992,61.591098745904105
2025-09-17,2025-10-14 10:00:00,56.391,60.99009700640215
2025-09-17,2025-10-14 10:00:00,56.256,60.85509868486895
2025-09-17,2025-10-14 10:00:00,55.513,60.11209865435137
