ymd,hm,theta_origin,theta_next
2025-09-17,2025-10-14 10:00:00,84.382,89.35007694823247
2025-09-17,2025-10-14 10:00:00,82.821,87.7890723095606
2025-09-17,2025-10-14 10:00:00,81.461,86.42907169920903
2025-09-17,2025-10-14 10:00:00,80.224,76.03407258090914
2025-09-17,2025-10-14 10:00:00,79.007,63.39035108984784
2025-09-17,2025-10-14 10:00:00,77.659,62.0423438876994
2025-09-17,2025-10-14 10:00:00,76.168,60.55134657324628
2025-09-17,2025-10-14 10:00:00,75.011,59.394348892582215
2025-09-17,2025-10-14 10:00:00,74.082,56.735141729842645
2025-09-17,2025-10-14 10:00:00,73.234,53.90171067494306
2025-09-17,2025-10-14 10:00:00,72.646,53.31371323841962
2025-09-17,2025-10-14 10:00:00,72.493,53.160705731095405
2025-09-17,2025-10-14 10:00:00,71.9,52.567711041154
2025-09-17,2025-10-14 10:00:00,70.667,51.33470933216962
2025-09-17,2025-10-14 10:00:00,68.861,49.528709576310256
2025-09-17,2025-10-14 10:00:00,66.229,60.290039931588645
2025-09-17,2025-10-14 10:00:00,63.0,72.0147537131437
2025-09-17,2025-10-14 10:00:00,60.603,69.61775435401285
2025-09-17,2025-10-14 10:00:00,59.826,68.84075392676675
2025-09-17,2025-10-14 10:00:00,59.867,73.49921667251292
2025-09-17,2025-10-14 10:00:00,60.219,81.86897547500092
2025-09-17,2025-10-14 10:00:00,60.607,82.25697214858491
2025-09-17,2025-10-14 10:00:00,60.771,82.42097361342866
2025-09-17,2025-10-14 10:00:00,61.343,82.99297220962006
2025-09-17,2025-10-14 10:00:00,62.32,83.96997339980561
2025-09-17,2025-10-14 10:00:00,63.615,85.26497538344819
2025-09-17,2025-10-14 10:00:00,65.765,81.93318275538877
2025-09-17,2025-10-14 10:00:00,69.286,78.25857996395865
2025-09-17,2025-10-14 10:00:00,72.793,81.76557611874381
2025-09-17,2025-10-14 10:00:00,75.202,85.94452540281094
2025-09-17,2025-10-14 10:00:00,76.793,90.0
2025-09-17,2025-10-14 10:00:00,78.008,90.0
2025-09-17,2025-10-14 10:00:00,78.609,90.0
2025-09-17,2025-10-14 10:00:00,78.744,90.0
2025-09-17,2025-10-14 10:00:00,79.487,90.0
2025-09-17,2025-10-14 10:00:00,80.705,90.0
2025-09-17,2025-10-14 10:00:00,82.253,90.0
2025-09-17,2025-10-14 10:00:00,84.112,90.0
2025-09-17,2025-10-14 10:00:00,85.994,90.0
2025-09-17,2025-10-14 10:00:00,86.928,90.0
2025-09-17,2025-10-14 10:00:00,86.953,90.0
2025-09-17,2025-10-14 10:00:00,86.492,90.0
2025-09-17,2025-10-14 10:00:00,85.67,90.0
2025-09-17,2025-10-14 10:00:00,83.666,88.63407353026372
2025-09-17,2025-10-14 10:00:00,82.218,87.18607548338872
2025-09-17,2025-10-14 10:00:00,80.96,85.92807224852544
2025-09-17,2025-10-14 10:00:00,79.809,66.87151836777139
2025-09-17,2025-10-14 10:00:00,78.644,63.027344498050965
2025-09-17,2025-10-14 10:00:00,77.31,61.6933448642619
2025-09-17,2025-10-14 10:00:00,76.074,60.457344803226746
2025-09-17,2025-10-14 10:00:00,75.029,58.47901054182126
2025-09-17,2025-10-14 10:00:00,73.981,55.621566006375666
2025-09-17,2025-10-14 10:00:00,73.061,53.728706524552436
2025-09-17,2025-10-14 10:00:00,72.595,53.26271073597822
2025-09-17,2025-10-14 10:00:00,72.339,53.00670640248212
2025-09-17,2025-10-14 10:00:00,71.257,51.92471329945478
2025-09-17,2025-10-14 10:00:00,69.593,50.26071183461104
2025-09-17,2025-10-14 10:00:00,67.347,48.01470963734541
2025-09-17,2025-10-14 10:00:00,64.432,69.46195358715626
2025-09-17,2025-10-14 10:00:00,61.51,70.52475203467691
2025-09-17,2025-10-14 10:00:00,60.087,69.10175551368081
2025-09-17,2025-10-14 10:00:00,59.819,68.83375395728433
2025-09-17,2025-10-14 10:00:00,60.046,76.27621260261851
2025-09-17,2025-10-14 10:00:00,60.464,82.11397440688569
2025-09-17,2025-10-14 10:00:00,60.72,82.36997492568452
2025-09-17,2025-10-14 10:00:00,61.036,82.6859730030771
2025-09-17,2025-10-14 10:00:00,61.858,83.50797541396577
2025-09-17,2025-10-14 10:00:00,62.961,84.61097224013764
2025-09-17,2025-10-14 10:00:00,64.57,86.21997339980561
2025-09-17,2025-10-14 10:00:00,67.216,77.39785308029587
2025-09-17,2025-10-14 10:00:00,70.826,79.79857325009147
