U_Divisions,V_Divisions,t_parameter,Node_ID,Date_월일,Date_시간,Node_X,Node_Y,Node_Z,외피_ModuleShape_edge개수,외피_ModuleShape_둘레(m),외피_ModuleShape_면적(m2),열림각도,운동장_태양복사열,관중석_1 태양복사열,관중석_2 태양복사열,관중석 합산 태양복사열
42,86,0.65,0,2025-3-1,10:00,-185.559,-387.793,255.312,,,,,,,,
42,86,0.65,1,2025-3-1,10:00,0,0,0,,,,,,,,
42,86,0.65,2,2025-3-1,10:00,0,65.939,53.101,4,20.692,25.465,79.79,3268.328,2077.134,2488.91,4566.044
42,86,0.65,3,2025-3-1,10:00,-9.444,65.001,52.63,5,22.345,29.728,75.906,3268.328,2077.134,2488.91,4566.044
42,86,0.65,4,2025-3-1,10:00,-18.903,59.425,53.773,5,24.202,34.701,72.616,3268.328,2077.134,2488.91,4566.044
42,86,0.65,5,2025-3-1,10:00,-29.368,55.243,53.962,5,25.652,38.69,69.561,3268.328,2077.134,2488.91,4566.044
42,86,0.65,6,2025-3-1,10:00,-39.559,49.415,54.206,5,26.522,41.054,66.428,3268.328,2077.134,2488.91,4566.044
42,86,0.65,7,2025-3-1,10:00,-48.579,42.207,54.525,5,26.771,41.574,62.88,3268.328,2077.134,2488.91,4566.044
42,86,0.65,8,2025-3-1,10:00,-55.607,34.072,54.92,5,26.594,40.73,58.994,3268.328,2077.134,2488.91,4566.044
42,86,0.65,9,2025-3-1,10:00,-60.437,25.646,55.283,5,26.14,38.58,55.972,3268.328,2077.134,2488.91,4566.044
42,86,0.65,10,2025-3-1,10:00,-63.334,17.712,55.485,5,25.227,34.461,53.648,3268.328,2077.134,2488.91,4566.044
42,86,0.65,11,2025-3-1,10:00,-64.761,10.719,55.459,5,23.998,29.435,51.676,3268.328,2077.134,2488.91,4566.044
42,86,0.65,12,2025-3-1,10:00,-66.269,4.506,55.442,4,23.051,25.985,50.338,3268.328,2077.134,2488.91,4566.044
42,86,0.65,13,2025-3-1,10:00,-66.32,-1.499,55.405,4,22.838,25.274,49.951,3268.328,2077.134,2488.91,4566.044
42,86,0.65,14,2025-3-1,10:00,-65.101,-7.627,55.308,5,23.755,28.689,48.666,3268.328,2077.134,2488.91,4566.044
42,86,0.65,15,2025-3-1,10:00,-64.081,-14.837,55.214,5,25.659,36.276,46.067,3268.328,2077.134,2488.91,4566.044
42,86,0.65,16,2025-3-1,10:00,-61.475,-24.063,54.879,5,27.963,45.581,42.34,3268.328,2077.134,2488.91,4566.044
42,86,0.65,17,2025-3-1,10:00,-56.575,-34.958,54.334,5,29.14,49.846,36.925,3268.328,2077.134,2488.91,4566.044
42,86,0.65,18,2025-3-1,10:00,-48.917,-45.739,53.782,5,28.995,48.918,30.214,3268.328,2077.134,2488.91,4566.044
42,86,0.65,19,2025-3-1,10:00,-38.608,-54.27,53.446,5,27.743,44.86,25.317,3268.328,2077.134,2488.91,4566.044
42,86,0.65,20,2025-3-1,10:00,-27.412,-59.806,53.28,5,25.296,37.739,24.053,3268.328,2077.134,2488.91,4566.044
42,86,0.65,21,2025-3-1,10:00,-17.431,-62.819,53.174,5,21.966,28.482,24.609,3268.328,2077.134,2488.91,4566.044
42,86,0.65,22,2025-3-1,10:00,-9.525,-64.092,53.096,5,19.265,21.34,25.862,3268.328,2077.134,2488.91,4566.044
42,86,0.65,23,2025-3-1,10:00,-3.055,-64.807,53.531,4,17.906,17.932,27.06,3268.328,2077.134,2488.91,4566.044
42,86,0.65,24,2025-3-1,10:00,3.055,-64.787,53.538,4,17.906,17.932,27.555,3268.328,2077.134,2488.91,4566.044
42,86,0.65,25,2025-3-1,10:00,9.393,-62.755,53.527,5,19.265,21.34,29.129,3268.328,2077.134,2488.91,4566.044
42,86,0.65,26,2025-3-1,10:00,17.741,-64.187,52.721,5,21.966,28.482,31.665,3268.328,2077.134,2488.91,4566.044
42,86,0.65,27,2025-3-1,10:00,27.92,-61.154,52.803,5,25.296,37.739,34.849,3268.328,2077.134,2488.91,4566.044
42,86,0.65,28,2025-3-1,10:00,39.415,-55.618,52.867,5,27.743,44.86,39.722,3268.328,2077.134,2488.91,4566.044
42,86,0.65,29,2025-3-1,10:00,50.254,-47.078,52.873,5,28.995,48.918,47.134,3268.328,2077.134,2488.91,4566.044
42,86,0.65,30,2025-3-1,10:00,58.475,-36.148,52.808,5,29.14,49.846,54.017,3268.328,2077.134,2488.91,4566.044
42,86,0.65,31,2025-3-1,10:00,63.692,-24.972,52.732,5,27.963,45.581,58.446,3268.328,2077.134,2488.91,4566.044
42,86,0.65,32,2025-3-1,10:00,66.413,-15.397,52.675,5,25.659,36.276,61.335,3268.328,2077.134,2488.91,4566.044
42,86,0.65,33,2025-3-1,10:00,67.449,-7.838,52.627,5,23.755,28.689,63.651,3268.328,2077.134,2488.91,4566.044
42,86,0.65,34,2025-3-1,10:00,68.273,-1.51,53.144,4,22.838,25.274,64.831,3268.328,2077.134,2488.91,4566.044
42,86,0.65,35,2025-3-1,10:00,68.249,4.56,53.157,4,23.051,25.985,65.134,3268.328,2077.134,2488.91,4566.044
42,86,0.65,36,2025-3-1,10:00,67.244,11.044,52.651,5,23.998,29.435,66.703,3268.328,2077.134,2488.91,4566.044
42,86,0.65,37,2025-3-1,10:00,65.938,18.465,52.703,5,25.227,34.461,69.347,3268.328,2077.134,2488.91,4566.044
42,86,0.65,38,2025-3-1,10:00,63.072,26.911,52.758,5,26.14,38.58,72.938,3268.328,2077.134,2488.91,4566.044
42,86,0.65,39,2025-3-1,10:00,58.13,35.893,52.816,5,26.594,40.73,77.57,3268.328,2077.134,2488.91,4566.044
42,86,0.65,40,2025-3-1,10:00,48.325,41.937,54.716,5,26.771,41.574,82.921,3268.328,2077.134,2488.91,4566.044
42,86,0.65,41,2025-3-1,10:00,39.395,49.169,54.327,5,26.522,41.054,87.327,3268.328,2077.134,2488.91,4566.044
42,86,0.65,42,2025-3-1,10:00,30.78,58.217,52.8,5,25.652,38.69,89.438,3268.328,2077.134,2488.91,4566.044
42,86,0.65,43,2025-3-1,10:00,19.878,62.512,52.724,5,24.202,34.701,86.772,3268.328,2077.134,2488.91,4566.044
42,86,0.65,44,2025-3-1,10:00,9.444,65.001,52.63,5,22.345,29.728,83.585,3268.328,2077.134,2488.91,4566.044
42,86,0.65,45,2025-3-1,10:00,-4.752,66.607,55.72,6,35.592,53.894,77.798,3268.328,2077.134,2488.91,4566.044
42,86,0.65,46,2025-3-1,10:00,-13.843,59.95,57.684,6,38.523,63.937,74.295,3268.328,2077.134,2488.91,4566.044
42,86,0.65,47,2025-3-1,10:00,-24.239,56.602,58.023,6,41.082,72.784,71.248,3268.328,2077.134,2488.91,4566.044
42,86,0.65,48,2025-3-1,10:00,-34.83,51.583,58.422,6,43.022,79.125,68.339,3268.328,2077.134,2488.91,4566.044
42,86,0.65,49,2025-3-1,10:00,-44.776,45.079,58.917,6,44.22,82.108,65.264,3268.328,2077.134,2488.91,4566.044
42,86,0.65,50,2025-3-1,10:00,-53.195,37.491,59.526,6,44.79,81.924,61.716,3268.328,2077.134,2488.91,4566.044
42,86,0.65,51,2025-3-1,10:00,-59.562,29.312,60.145,6,44.987,79.185,58.428,3268.328,2077.134,2488.91,4566.044
42,86,0.65,52,2025-3-1,10:00,-63.851,21.256,60.568,6,44.603,72.964,55.743,3268.328,2077.134,2488.91,4566.044
42,86,0.65,53,2025-3-1,10:00,-66.292,13.989,60.618,6,43.292,63.012,53.262,3268.328,2077.134,2488.91,4566.044
42,86,0.65,54,2025-3-1,10:00,-67.348,7.556,60.376,6,41.753,54.278,51.198,3268.328,2077.134,2488.91,4566.044
42,86,0.65,55,2025-3-1,10:00,-67.616,1.512,60.168,6,40.815,49.908,50.147,3268.328,2077.134,2488.91,4566.044
42,86,0.65,56,2025-3-1,10:00,-67.571,-4.526,60.191,6,41.302,52.332,49.548,3268.328,2077.134,2488.91,4566.044
42,86,0.65,57,2025-3-1,10:00,-67.022,-10.99,60.193,6,43.288,63.376,47.241,3268.328,2077.134,2488.91,4566.044
42,86,0.65,58,2025-3-1,10:00,-65.133,-19.043,59.908,6,46.167,81.742,43.775,3268.328,2077.134,2488.91,4566.044
42,86,0.65,59,2025-3-1,10:00,-61.054,-29.237,59.234,6,48.156,96.233,39.151,3268.328,2077.134,2488.91,4566.044
42,86,0.65,60,2025-3-1,10:00,-54.35,-40.371,58.375,6,48.188,99.272,33.131,3268.328,2077.134,2488.91,4566.044
42,86,0.65,61,2025-3-1,10:00,-44.945,-50.32,57.636,6,46.585,93.564,27.078,3268.328,2077.134,2488.91,4566.044
42,86,0.65,62,2025-3-1,10:00,-33.646,-57.46,57.202,6,43.584,82.133,24.348,3268.328,2077.134,2488.91,4566.044
42,86,0.65,63,2025-3-1,10:00,-22.642,-61.734,56.925,6,39.215,65.48,24.216,3268.328,2077.134,2488.91,4566.044
42,86,0.65,64,2025-3-1,10:00,-13.541,-63.819,56.71,6,34.597,48.215,25.191,3268.328,2077.134,2488.91,4566.044
42,86,0.65,65,2025-3-1,10:00,-6.327,-64.52,56.561,6,31.695,37.996,26.561,3268.328,2077.134,2488.91,4566.044
42,86,0.65,66,2025-3-1,10:00,0,-64.61,56.509,6,30.702,34.68,27.342,3268.328,2077.134,2488.91,4566.044
42,86,0.65,67,2025-3-1,10:00,6.321,-64.39,56.605,6,31.695,37.996,28.24,3268.328,2077.134,2488.91,4566.044
42,86,0.65,68,2025-3-1,10:00,13.898,-66.032,55.956,6,34.597,48.215,30.424,3268.328,2077.134,2488.91,4566.044
42,86,0.65,69,2025-3-1,10:00,23.29,-63.918,56.143,6,39.215,65.48,33.219,3268.328,2077.134,2488.91,4566.044
42,86,0.65,70,2025-3-1,10:00,34.673,-59.63,56.319,6,43.584,82.133,37.018,3268.328,2077.134,2488.91,4566.044
42,86,0.65,71,2025-3-1,10:00,46.615,-52.53,56.406,6,46.585,93.564,42.774,3268.328,2077.134,2488.91,4566.044
