U_Divisions,V_Divisions,t_parameter,Node_ID,Date_월일,Date_시간,Node_X,Node_Y,Node_Z,외피_ModuleShape_edge개수,외피_ModuleShape_둘레(m),외피_ModuleShape_면적(m2),열림각도,운동장_태양복사열,관중석_1 태양복사열,관중석_2 태양복사열,관중석 합산 태양복사열
42,86,0.65,0,2025-3-1,14:00,-367.85,66.608,332.039,,,,,,,,
42,86,0.65,1,2025-3-1,14:00,0,0,0,,,,,,,,
42,86,0.65,2,2025-3-1,14:00,0,65.939,53.101,4,20.692,25.465,51.183,2118.663,1393.798,1621.893,3015.691
42,86,0.65,3,2025-3-1,14:00,-9.444,65.001,52.63,5,22.345,29.728,47.616,2118.663,1393.798,1621.893,3015.691
42,86,0.65,4,2025-3-1,14:00,-19.158,60.232,53.499,5,24.202,34.701,44.74,2118.663,1393.798,1621.893,3015.691
42,86,0.65,5,2025-3-1,14:00,-29.762,56.071,53.638,5,25.652,38.69,42.447,2118.663,1393.798,1621.893,3015.691
42,86,0.65,6,2025-3-1,14:00,-40.08,50.197,53.819,5,26.522,41.054,40.857,2118.663,1393.798,1621.893,3015.691
42,86,0.65,7,2025-3-1,14:00,-49.18,42.847,54.073,5,26.771,41.574,40.274,2118.663,1393.798,1621.893,3015.691
42,86,0.65,8,2025-3-1,14:00,-56.184,34.488,54.439,5,26.594,40.73,41.131,2118.663,1393.798,1621.893,3015.691
42,86,0.65,9,2025-3-1,14:00,-60.891,25.864,54.848,5,26.14,38.58,43.119,2118.663,1393.798,1621.893,3015.691
42,86,0.65,10,2025-3-1,14:00,-63.647,17.802,55.151,5,25.227,34.461,45.027,2118.663,1393.798,1621.893,3015.691
42,86,0.65,11,2025-3-1,14:00,-64.96,10.745,55.235,5,23.998,29.435,46.178,2118.663,1393.798,1621.893,3015.691
42,86,0.65,12,2025-3-1,14:00,-66.377,4.509,55.318,4,23.051,25.985,46.71,2118.663,1393.798,1621.893,3015.691
42,86,0.65,13,2025-3-1,14:00,-66.413,-1.5,55.298,4,22.838,25.274,46.809,2118.663,1393.798,1621.893,3015.691
42,86,0.65,14,2025-3-1,14:00,-65.166,-7.633,55.234,5,23.755,28.689,46.898,2118.663,1393.798,1621.893,3015.691
42,86,0.65,15,2025-3-1,14:00,-64.054,-14.831,55.243,5,25.659,36.276,46.755,2118.663,1393.798,1621.893,3015.691
42,86,0.65,16,2025-3-1,14:00,-61.335,-24.006,55.014,5,27.963,45.581,45.815,2118.663,1393.798,1621.893,3015.691
42,86,0.65,17,2025-3-1,14:00,-56.264,-34.763,54.584,5,29.14,49.846,44.654,2118.663,1393.798,1621.893,3015.691
42,86,0.65,18,2025-3-1,14:00,-48.383,-45.204,54.145,5,28.995,48.918,45.224,2118.663,1393.798,1621.893,3015.691
