U_Divisions,V_Divisions,t_parameter,Node_ID,Date_월일,Date_시간,Node_X,Node_Y,Node_Z,외피_ModuleShape_edge개수,외피_ModuleShape_둘레(m),외피_ModuleShape_면적(m2),열림각도,운동장_태양복사열,관중석_1 태양복사열,관중석_2 태양복사열,관중석 합산 태양복사열
42,86,0.65,0,2025-3-1,12:00,-311.74,-183.379,345.239,,,,,,,,
42,86,0.65,1,2025-3-1,12:00,0,0,0,,,,,,,,
42,86,0.65,2,2025-3-1,12:00,0,65.939,53.101,4,20.692,25.465,66.188,3708.754,1921.385,2198.173,4119.558
42,86,0.65,3,2025-3-1,12:00,-9.444,65.001,52.63,5,22.345,29.728,62.598,3708.754,1921.385,2198.173,4119.558
42,86,0.65,4,2025-3-1,12:00,-18.996,59.72,53.673,5,24.202,34.701,59.624,3708.754,1921.385,2198.173,4119.558
42,86,0.65,5,2025-3-1,12:00,-29.515,55.552,53.841,5,25.652,38.69,57.046,3708.754,1921.385,2198.173,4119.558
42,86,0.65,6,2025-3-1,12:00,-39.757,49.712,54.059,5,26.522,41.054,54.766,3708.754,1921.385,2198.173,4119.558
42,86,0.65,7,2025-3-1,12:00,-48.812,42.455,54.35,5,26.771,41.574,52.731,3708.754,1921.385,2198.173,4119.558
42,86,0.65,8,2025-3-1,12:00,-55.834,34.235,54.731,5,26.594,40.73,51.16,3708.754,1921.385,2198.173,4119.558
42,86,0.65,9,2025-3-1,12:00,-60.613,25.73,55.114,5,26.14,38.58,50.581,3708.754,1921.385,2198.173,4119.558
42,86,0.65,10,2025-3-1,12:00,-63.449,17.745,55.362,5,25.227,34.461,50.3,3708.754,1921.385,2198.173,4119.558
42,86,0.65,11,2025-3-1,12:00,-64.828,10.728,55.383,5,23.998,29.435,49.754,3708.754,1921.385,2198.173,4119.558
42,86,0.65,12,2025-3-1,12:00,-66.301,4.507,55.405,4,23.051,25.985,49.227,3708.754,1921.385,2198.173,4119.558
42,86,0.65,13,2025-3-1,12:00,-66.346,-1.499,55.374,4,22.838,25.274,49.035,3708.754,1921.385,2198.173,4119.558
42,86,0.65,14,2025-3-1,12:00,-65.116,-7.628,55.292,5,23.755,28.689,48.264,3708.754,1921.385,2198.173,4119.558
42,86,0.65,15,2025-3-1,12:00,-64.063,-14.833,55.233,5,25.659,36.276,46.522,3708.754,1921.385,2198.173,4119.558
42,86,0.65,16,2025-3-1,12:00,-61.424,-24.042,54.928,5,27.963,45.581,43.59,3708.754,1921.385,2198.173,4119.558
42,86,0.65,17,2025-3-1,12:00,-56.467,-34.89,54.421,5,29.14,49.846,39.517,3708.754,1921.385,2198.173,4119.558
42,86,0.65,18,2025-3-1,12:00,-48.7,-45.521,53.93,5,28.995,48.918,35.964,3708.754,1921.385,2198.173,4119.558
42,86,0.65,19,2025-3-1,12:00,-38.325,-53.797,53.649,5,27.743,44.86,35.462,3708.754,1921.385,2198.173,4119.558
42,86,0.65,20,2025-3-1,12:00,-27.172,-59.169,53.506,5,25.296,37.739,37.042,3708.754,1921.385,2198.173,4119.558
42,86,0.65,21,2025-3-1,12:00,-17.272,-62.12,53.407,5,21.966,28.482,39.134,3708.754,1921.385,2198.173,4119.558
42,86,0.65,22,2025-3-1,12:00,-9.455,-63.38,53.326,5,19.265,21.34,41.332,3708.754,1921.385,2198.173,4119.558
42,86,0.65,23,2025-3-1,12:00,-3.047,-64.219,53.721,4,17.906,17.932,42.97,3708.754,1921.385,2198.173,4119.558
42,86,0.65,24,2025-3-1,12:00,3.047,-64.202,53.726,4,17.906,17.932,43.476,3708.754,1921.385,2198.173,4119.558
42,86,0.65,25,2025-3-1,12:00,9.269,-61.505,53.93,5,19.265,21.34,45.258,3708.754,1921.385,2198.173,4119.558
42,86,0.65,26,2025-3-1,12:00,17.742,-64.193,52.719,5,21.966,28.482,47.97,3708.754,1921.385,2198.173,4119.558
42,86,0.65,27,2025-3-1,12:00,27.92,-61.154,52.803,5,25.296,37.739,51.123,3708.754,1921.385,2198.173,4119.558
42,86,0.65,28,2025-3-1,12:00,39.415,-55.618,52.867,5,27.743,44.86,55.823,3708.754,1921.385,2198.173,4119.558
42,86,0.65,29,2025-3-1,12:00,50.254,-47.078,52.873,5,28.995,48.918,63.047,3708.754,1921.385,2198.173,4119.558
42,86,0.65,30,2025-3-1,12:00,58.475,-36.148,52.808,5,29.14,49.846,69.754,3708.754,1921.385,2198.173,4119.558
42,86,0.65,31,2025-3-1,12:00,63.692,-24.972,52.732,5,27.963,45.581,73.809,3708.754,1921.385,2198.173,4119.558
42,86,0.65,32,2025-3-1,12:00,66.413,-15.397,52.675,5,25.659,36.276,76.193,3708.754,1921.385,2198.173,4119.558
42,86,0.65,33,2025-3-1,12:00,67.449,-7.838,52.627,5,23.755,28.689,78.113,3708.754,1921.385,2198.173,4119.558
42,86,0.65,34,2025-3-1,12:00,68.273,-1.51,53.144,4,22.838,25.274,79.051,3708.754,1921.385,2198.173,4119.558
42,86,0.65,35,2025-3-1,12:00,68.249,4.56,53.157,4,23.051,25.985,79.25,3708.754,1921.385,2198.173,4119.558
42,86,0.65,36,2025-3-1,12:00,67.244,11.044,52.651,5,23.998,29.435,80.713,3708.754,1921.385,2198.173,4119.558
42,86,0.65,37,2025-3-1,12:00,65.938,18.465,52.703,5,25.227,34.461,83.31,3708.754,1921.385,2198.173,4119.558
42,86,0.65,38,2025-3-1,12:00,63.072,26.911,52.758,5,26.14,38.58,87.068,3708.754,1921.385,2198.173,4119.558
42,86,0.65,39,2025-3-1,12:00,58.13,35.893,52.816,5,26.594,40.73,89.859,3708.754,1921.385,2198.173,4119.558
42,86,0.65,40,2025-3-1,12:00,48.317,41.929,54.722,5,26.771,41.574,84.532,3708.754,1921.385,2198.173,4119.558
42,86,0.65,41,2025-3-1,12:00,39.425,49.214,54.305,5,26.522,41.054,79.746,3708.754,1921.385,2198.173,4119.558
42,86,0.65,42,2025-3-1,12:00,30.78,58.217,52.8,5,25.652,38.69,75.989,3708.754,1921.385,2198.173,4119.558
42,86,0.65,43,2025-3-1,12:00,19.878,62.512,52.724,5,24.202,34.701,72.803,3708.754,1921.385,2198.173,4119.558
42,86,0.65,44,2025-3-1,12:00,9.444,65.001,52.63,5,22.345,29.728,69.699,3708.754,1921.385,2198.173,4119.558
42,86,0.65,45,2025-3-1,12:00,-4.752,66.607,55.72,6,35.592,53.894,64.428,3708.754,1921.385,2198.173,4119.558
42,86,0.65,46,2025-3-1,12:00,-13.951,60.4,57.529,6,38.523,63.937,61.213,3708.754,1921.385,2198.173,4119.558
42,86,0.65,47,2025-3-1,12:00,-24.43,57.091,57.837,6,41.082,72.784,58.525,3708.754,1921.385,2198.173,4119.558
42,86,0.65,48,2025-3-1,12:00,-35.106,52.076,58.197,6,43.022,79.125,56.22,3708.754,1921.385,2198.173,4119.558
42,86,0.65,49,2025-3-1,12:00,-45.125,45.529,58.645,6,44.22,82.108,54.228,3708.754,1921.385,2198.173,4119.558
42,86,0.65,50,2025-3-1,12:00,-53.577,37.835,59.212,6,44.79,81.924,52.521,3708.754,1921.385,2198.173,4119.558
42,86,0.65,51,2025-3-1,12:00,-59.898,29.519,59.834,6,44.987,79.185,51.602,3708.754,1921.385,2198.173,4119.558
42,86,0.65,52,2025-3-1,12:00,-64.093,21.353,60.315,6,44.603,72.964,51.206,3708.754,1921.385,2198.173,4119.558
42,86,0.65,53,2025-3-1,12:00,-66.439,14.021,60.452,6,43.292,63.012,50.601,3708.754,1921.385,2198.173,4119.558
