U_Divisions,V_Divisions,t_parameter,Node_ID,Date_월일,Date_시간,Node_X,Node_Y,Node_Z,외피_ModuleShape_edge개수,외피_ModuleShape_둘레(m),외피_ModuleShape_면적(m2),열림각도,운동장_태양복사열,관중석_1 태양복사열,관중석_2 태양복사열,관중석 합산 태양복사열
42,86,0.65,0,2025-3-1,12:00,-311.74,-183.379,345.239,,,,,,,,
42,86,0.65,1,2025-3-1,12:00,0,0,0,,,,,,,,
42,86,0.65,2,2025-3-1,12:00,0,65.939,53.101,4,20.692,25.465,23.812,3052.417,2045.15,2957.833,5002.983
42,86,0.65,3,2025-3-1,12:00,-9.444,65.001,52.63,5,22.345,29.728,27.402,3052.417,2045.15,2957.833,5002.983
42,86,0.65,4,2025-3-1,12:00,-19.359,60.871,53.282,5,24.202,34.701,30.376,3052.417,2045.15,2957.833,5002.983
42,86,0.65,5,2025-3-1,12:00,-29.958,56.485,53.477,5,25.652,38.69,32.954,3052.417,2045.15,2957.833,5002.983
42,86,0.65,6,2025-3-1,12:00,-40.233,50.426,53.706,5,26.522,41.054,35.234,3052.417,2045.15,2957.833,5002.983
42,86,0.65,7,2025-3-1,12:00,-49.281,42.955,53.997,5,26.771,41.574,37.269,3052.417,2045.15,2957.833,5002.983
42,86,0.65,8,2025-3-1,12:00,-56.273,34.552,54.365,5,26.594,40.73,38.84,3052.417,2045.15,2957.833,5002.983
42,86,0.65,9,2025-3-1,12:00,-61.043,25.937,54.702,5,26.14,38.58,39.419,3052.417,2045.15,2957.833,5002.983
42,86,0.65,10,2025-3-1,12:00,-63.867,17.866,54.916,5,25.227,34.461,39.7,3052.417,2045.15,2957.833,5002.983
42,86,0.65,11,2025-3-1,12:00,-65.197,10.776,54.966,5,23.998,29.435,40.246,3052.417,2045.15,2957.833,5002.983
42,86,0.65,12,2025-3-1,12:00,-66.569,4.514,55.096,4,23.051,25.985,40.773,3052.417,2045.15,2957.833,5002.983
42,86,0.65,13,2025-3-1,12:00,-66.6,-1.501,55.081,4,22.838,25.274,40.965,3052.417,2045.15,2957.833,5002.983
42,86,0.65,14,2025-3-1,12:00,-65.367,-7.651,55.005,5,23.755,28.689,41.736,3052.417,2045.15,2957.833,5002.983
42,86,0.65,15,2025-3-1,12:00,-64.183,-14.862,55.102,5,25.659,36.276,43.478,3052.417,2045.15,2957.833,5002.983
42,86,0.65,16,2025-3-1,12:00,-61.312,-23.997,55.036,5,27.963,45.581,46.41,3052.417,2045.15,2957.833,5002.983
42,86,0.65,17,2025-3-1,12:00,-56.054,-34.632,54.753,5,29.14,49.846,50.483,3052.417,2045.15,2957.833,5002.983
42,86,0.65,18,2025-3-1,12:00,-48.125,-44.946,54.32,5,28.995,48.918,54.036,3052.417,2045.15,2957.833,5002.983
42,86,0.65,19,2025-3-1,12:00,-37.889,-53.07,53.961,5,27.743,44.86,54.538,3052.417,2045.15,2957.833,5002.983
42,86,0.65,20,2025-3-1,12:00,-26.931,-58.528,53.732,5,25.296,37.739,52.958,3052.417,2045.15,2957.833,5002.983
42,86,0.65,21,2025-3-1,12:00,-17.165,-61.649,53.563,5,21.966,28.482,50.866,3052.417,2045.15,2957.833,5002.983
42,86,0.65,22,2025-3-1,12:00,-9.426,-63.093,53.418,5,19.265,21.34,48.668,3052.417,2045.15,2957.833,5002.983
42,86,0.65,23,2025-3-1,12:00,-3.045,-64.089,53.762,4,17.906,17.932,47.03,3052.417,2045.15,2957.833,5002.983
42,86,0.65,24,2025-3-1,12:00,3.045,-64.105,53.757,4,17.906,17.932,46.524,3052.417,2045.15,2957.833,5002.983
42,86,0.65,25,2025-3-1,12:00,9.272,-61.54,53.918,5,19.265,21.34,44.742,3052.417,2045.15,2957.833,5002.983
42,86,0.65,26,2025-3-1,12:00,17.741,-64.19,52.72,5,21.966,28.482,42.03,3052.417,2045.15,2957.833,5002.983
42,86,0.65,27,2025-3-1,12:00,27.92,-61.154,52.803,5,25.296,37.739,38.877,3052.417,2045.15,2957.833,5002.983
42,86,0.65,28,2025-3-1,12:00,39.415,-55.618,52.867,5,27.743,44.86,34.177,3052.417,2045.15,2957.833,5002.983
42,86,0.65,29,2025-3-1,12:00,50.254,-47.078,52.873,5,28.995,48.918,26.953,3052.417,2045.15,2957.833,5002.983
42,86,0.65,30,2025-3-1,12:00,58.475,-36.148,52.808,5,29.14,49.846,20.246,3052.417,2045.15,2957.833,5002.983
42,86,0.65,31,2025-3-1,12:00,63.692,-24.972,52.732,5,27.963,45.581,16.191,3052.417,2045.15,2957.833,5002.983
42,86,0.65,32,2025-3-1,12:00,66.413,-15.397,52.675,5,25.659,36.276,13.807,3052.417,2045.15,2957.833,5002.983
42,86,0.65,33,2025-3-1,12:00,67.449,-7.838,52.627,5,23.755,28.689,11.887,3052.417,2045.15,2957.833,5002.983
42,86,0.65,34,2025-3-1,12:00,68.273,-1.51,53.144,4,22.838,25.274,10.949,3052.417,2045.15,2957.833,5002.983
42,86,0.65,35,2025-3-1,12:00,68.249,4.56,53.157,4,23.051,25.985,10.75,3052.417,2045.15,2957.833,5002.983
42,86,0.65,36,2025-3-1,12:00,67.244,11.044,52.651,5,23.998,29.435,9.287,3052.417,2045.15,2957.833,5002.983
42,86,0.65,37,2025-3-1,12:00,65.938,18.465,52.703,5,25.227,34.461,6.69,3052.417,2045.15,2957.833,5002.983
42,86,0.65,38,2025-3-1,12:00,63.072,26.912,52.758,5,26.14,38.58,2.932,3052.417,2045.15,2957.833,5002.983
42,86,0.65,39,2025-3-1,12:00,58.131,35.893,52.815,5,26.594,40.73,0.141,3052.417,2045.15,2957.833,5002.983
42,86,0.65,40,2025-3-1,12:00,50.539,44.293,53.052,5,26.771,41.574,5.468,3052.417,2045.15,2957.833,5002.983
42,86,0.65,41,2025-3-1,12:00,41.024,51.613,53.119,5,26.522,41.054,10.254,3052.417,2045.15,2957.833,5002.983
42,86,0.65,42,2025-3-1,12:00,30.78,58.217,52.8,5,25.652,38.69,14.011,3052.417,2045.15,2957.833,5002.983
42,86,0.65,43,2025-3-1,12:00,19.878,62.512,52.724,5,24.202,34.701,17.197,3052.417,2045.15,2957.833,5002.983
42,86,0.65,44,2025-3-1,12:00,9.444,65.001,52.63,5,22.345,29.728,20.301,3052.417,2045.15,2957.833,5002.983
42,86,0.65,45,2025-3-1,12:00,-4.752,66.607,55.72,6,35.592,53.894,25.572,3052.417,2045.15,2957.833,5002.983
42,86,0.65,46,2025-3-1,12:00,-14.446,62.456,56.82,6,38.523,63.937,28.787,3052.417,2045.15,2957.833,5002.983
42,86,0.65,47,2025-3-1,12:00,-25.102,58.806,57.184,6,41.082,72.784,31.475,3052.417,2045.15,2957.833,5002.983
42,86,0.65,48,2025-3-1,12:00,-35.877,53.454,57.57,6,43.022,79.125,33.78,3052.417,2045.15,2957.833,5002.983
42,86,0.65,49,2025-3-1,12:00,-45.938,46.575,58.011,6,44.22,82.108,35.772,3052.417,2045.15,2957.833,5002.983
42,86,0.65,50,2025-3-1,12:00,-54.382,38.562,58.549,6,44.79,81.924,37.479,3052.417,2045.15,2957.833,5002.983
42,86,0.65,51,2025-3-1,12:00,-60.693,30.01,59.096,6,44.987,79.185,38.398,3052.417,2045.15,2957.833,5002.983
42,86,0.65,52,2025-3-1,12:00,-64.877,21.668,59.496,6,44.603,72.964,38.794,3052.417,2045.15,2957.833,5002.983
42,86,0.65,53,2025-3-1,12:00,-67.145,14.174,59.655,6,43.292,63.012,39.399,3052.417,2045.15,2957.833,5002.983
