U_Divisions,V_Divisions,t_parameter,Node_ID,Date_월일,Date_시간,Node_X,Node_Y,Node_Z,외피_ModuleShape_edge개수,외피_ModuleShape_둘레(m),외피_ModuleShape_면적(m2),열림각도,운동장_태양복사열,관중석_1 태양복사열,관중석_2 태양복사열,관중석 합산 태양복사열
42,86,0.65,0,2025-3-13,08:00,3.978,-486.156,116.775,,,,,,,,
42,86,0.65,1,2025-3-13,08:00,0,0,0,,,,,,,,
42,86,0.65,2,2025-3-13,08:00,0,65.939,53.101,4,20.692,25.465,3.632,617.144,801.213,1105.713,1906.926
42,86,0.65,3,2025-3-13,08:00,-9.444,65.001,52.63,5,22.345,29.728,4.859,617.144,801.213,1105.713,1906.926
42,86,0.65,4,2025-3-13,08:00,-19.74,62.076,52.872,5,24.202,34.701,7.561,617.144,801.213,1105.713,1906.926
42,86,0.65,5,2025-3-13,08:00,-30.492,57.61,53.037,5,25.652,38.69,10.829,617.144,801.213,1105.713,1906.926
42,86,0.65,6,2025-3-13,08:00,-40.873,51.386,53.231,5,26.522,41.054,14.742,617.144,801.213,1105.713,1906.926
42,86,0.65,7,2025-3-13,08:00,-49.946,43.662,53.498,5,26.771,41.574,19.636,617.144,801.213,1105.713,1906.926
42,86,0.65,8,2025-3-13,08:00,-56.847,34.967,53.886,5,26.594,40.73,25.366,617.144,801.213,1105.713,1906.926
42,86,0.65,9,2025-3-13,08:00,-61.454,26.134,54.309,5,26.14,38.58,30.231,617.144,801.213,1105.713,1906.926
42,86,0.65,10,2025-3-13,08:00,-64.122,17.94,54.643,5,25.227,34.461,33.988,617.144,801.213,1105.713,1906.926
42,86,0.65,11,2025-3-13,08:00,-65.344,10.796,54.799,5,23.998,29.435,36.825,617.144,801.213,1105.713,1906.926
42,86,0.65,12,2025-3-13,08:00,-66.644,4.516,55.009,4,23.051,25.985,38.589,617.144,801.213,1105.713,1906.926
42,86,0.65,13,2025-3-13,08:00,-66.665,-1.501,55.005,4,22.838,25.274,39.059,617.144,801.213,1105.713,1906.926
42,86,0.65,14,2025-3-13,08:00,-65.418,-7.655,54.947,5,23.755,28.689,40.489,617.144,801.213,1105.713,1906.926
42,86,0.65,15,2025-3-13,08:00,-64.195,-14.864,55.09,5,25.659,36.276,43.201,617.144,801.213,1105.713,1906.926
42,86,0.65,16,2025-3-13,08:00,-61.303,-23.993,55.045,5,27.963,45.581,46.65,617.144,801.213,1105.713,1906.926
42,86,0.65,17,2025-3-13,08:00,-56.012,-34.606,54.786,5,29.14,49.846,51.736,617.144,801.213,1105.713,1906.926
42,86,0.65,18,2025-3-13,08:00,-47.994,-44.814,54.409,5,28.995,48.918,59.32,617.144,801.213,1105.713,1906.926
42,86,0.65,19,2025-3-13,08:00,-37.687,-52.732,54.107,5,27.743,44.86,67.423,617.144,801.213,1105.713,1906.926
42,86,0.65,20,2025-3-13,08:00,-26.738,-58.016,53.913,5,25.296,37.739,72.659,617.144,801.213,1105.713,1906.926
42,86,0.65,21,2025-3-13,08:00,-17.022,-61.018,53.772,5,21.966,28.482,75.693,617.144,801.213,1105.713,1906.926
42,86,0.65,22,2025-3-13,08:00,-9.355,-62.378,53.649,5,19.265,21.34,77.455,617.144,801.213,1105.713,1906.926
42,86,0.65,23,2025-3-13,08:00,-3.036,-63.45,53.968,4,17.906,17.932,78.022,617.144,801.213,1105.713,1906.926
42,86,0.65,24,2025-3-13,08:00,3.036,-63.45,53.969,4,17.906,17.932,78.045,617.144,801.213,1105.713,1906.926
42,86,0.65,25,2025-3-13,08:00,9.121,-60.013,54.411,5,19.265,21.34,77.592,617.144,801.213,1105.713,1906.926
42,86,0.65,26,2025-3-13,08:00,17.745,-64.205,52.715,5,21.966,28.482,75.96,617.144,801.213,1105.713,1906.926
42,86,0.65,27,2025-3-13,08:00,27.92,-61.154,52.803,5,25.296,37.739,73.019,617.144,801.213,1105.713,1906.926
42,86,0.65,28,2025-3-13,08:00,39.415,-55.618,52.867,5,27.743,44.86,67.835,617.144,801.213,1105.713,1906.926
42,86,0.65,29,2025-3-13,08:00,50.254,-47.078,52.873,5,28.995,48.918,59.742,617.144,801.213,1105.713,1906.926
42,86,0.65,30,2025-3-13,08:00,58.475,-36.148,52.808,5,29.14,49.846,52.131,617.144,801.213,1105.713,1906.926
42,86,0.65,31,2025-3-13,08:00,63.692,-24.972,52.732,5,27.963,45.581,47.007,617.144,801.213,1105.713,1906.926
42,86,0.65,32,2025-3-13,08:00,66.413,-15.397,52.675,5,25.659,36.276,43.53,617.144,801.213,1105.713,1906.926
42,86,0.65,33,2025-3-13,08:00,67.449,-7.838,52.627,5,23.755,28.689,40.805,617.144,801.213,1105.713,1906.926
42,86,0.65,34,2025-3-13,08:00,68.273,-1.51,53.144,4,22.838,25.274,39.368,617.144,801.213,1105.713,1906.926
42,86,0.65,35,2025-3-13,08:00,68.249,4.56,53.157,4,23.051,25.985,38.895,617.144,801.213,1105.713,1906.926
42,86,0.65,36,2025-3-13,08:00,67.244,11.044,52.651,5,23.998,29.435,37.13,617.144,801.213,1105.713,1906.926
42,86,0.65,37,2025-3-13,08:00,65.938,18.465,52.703,5,25.227,34.461,34.299,617.144,801.213,1105.713,1906.926
42,86,0.65,38,2025-3-13,08:00,63.072,26.911,52.758,5,26.14,38.58,30.557,617.144,801.213,1105.713,1906.926
42,86,0.65,39,2025-3-13,08:00,58.13,35.893,52.816,5,26.594,40.73,25.712,617.144,801.213,1105.713,1906.926
42,86,0.65,40,2025-3-13,08:00,49.931,43.646,53.509,5,26.771,41.574,19.996,617.144,801.213,1105.713,1906.926
42,86,0.65,41,2025-3-13,08:00,40.861,51.367,53.24,5,26.522,41.054,15.108,617.144,801.213,1105.713,1906.926
42,86,0.65,42,2025-3-13,08:00,30.78,58.217,52.8,5,25.652,38.69,11.188,617.144,801.213,1105.713,1906.926
42,86,0.65,43,2025-3-13,08:00,19.878,62.512,52.724,5,24.202,34.701,7.893,617.144,801.213,1105.713,1906.926
42,86,0.65,44,2025-3-13,08:00,9.444,65.001,52.63,5,22.345,29.728,5.104,617.144,801.213,1105.713,1906.926
42,86,0.65,45,2025-3-13,08:00,-4.752,66.607,55.72,6,35.592,53.894,4.268,617.144,801.213,1105.713,1906.926
42,86,0.65,46,2025-3-13,08:00,-14.91,64.383,56.155,6,38.523,63.937,6.38,617.144,801.213,1105.713,1906.926
42,86,0.65,47,2025-3-13,08:00,-25.836,60.68,56.471,6,41.082,72.784,9.241,617.144,801.213,1105.713,1906.926
42,86,0.65,48,2025-3-13,08:00,-36.822,55.142,56.801,6,43.022,79.125,12.603,617.144,801.213,1105.713,1906.926
42,86,0.65,49,2025-3-13,08:00,-47,47.943,57.184,6,44.22,82.108,16.685,617.144,801.213,1105.713,1906.926
42,86,0.65,50,2025-3-13,08:00,-55.409,39.488,57.703,6,44.79,81.924,21.799,617.144,801.213,1105.713,1906.926
42,86,0.65,51,2025-3-13,08:00,-61.512,30.515,58.337,6,44.987,79.185,26.945,617.144,801.213,1105.713,1906.926
42,86,0.65,52,2025-3-13,08:00,-65.425,21.889,58.924,6,44.603,72.964,31.29,617.144,801.213,1105.713,1906.926
