U_Divisions,V_Divisions,t_parameter,Node_ID,Date_월일,Date_시간,Node_X,Node_Y,Node_Z,외피_ModuleShape_edge개수,외피_ModuleShape_둘레(m),외피_ModuleShape_면적(m2),열림각도,운동장_태양복사열,관중석_1 태양복사열,관중석_2 태양복사열,관중석 합산 태양복사열
42,86,0.65,0,2025-3-5,08:00,-14.13,-490.398,96.488,,,,,,,,
42,86,0.65,1,2025-3-5,08:00,0,0,0,,,,,,,,
42,86,0.65,2,2025-3-5,08:00,0,65.939,53.101,4,20.692,25.465,6.004,401.656,1849.816,2510.126,4359.942
42,86,0.65,3,2025-3-5,08:00,-9.444,65.001,52.63,5,22.345,29.728,7.525,401.656,1849.816,2510.126,4359.942
42,86,0.65,4,2025-3-5,08:00,-19.694,61.93,52.922,5,24.202,34.701,10.183,401.656,1849.816,2510.126,4359.942
42,86,0.65,5,2025-3-5,08:00,-30.427,57.473,53.091,5,25.652,38.69,13.374,401.656,1849.816,2510.126,4359.942
42,86,0.65,6,2025-3-5,08:00,-40.79,51.262,53.293,5,26.522,41.054,17.223,401.656,1849.816,2510.126,4359.942
42,86,0.65,7,2025-3-5,08:00,-49.849,43.558,53.571,5,26.771,41.574,22.057,401.656,1849.816,2510.126,4359.942
42,86,0.65,8,2025-3-5,08:00,-56.741,34.89,53.974,5,26.594,40.73,27.722,401.656,1849.816,2510.126,4359.942
42,86,0.65,9,2025-3-5,08:00,-61.347,26.083,54.411,5,26.14,38.58,32.534,401.656,1849.816,2510.126,4359.942
42,86,0.65,10,2025-3-5,08:00,-64.019,17.91,54.754,5,25.227,34.461,36.25,401.656,1849.816,2510.126,4359.942
42,86,0.65,11,2025-3-5,08:00,-65.248,10.783,54.909,5,23.998,29.435,39.056,401.656,1849.816,2510.126,4359.942
42,86,0.65,12,2025-3-5,08:00,-66.568,4.514,55.098,4,23.051,25.985,40.807,401.656,1849.816,2510.126,4359.942
42,86,0.65,13,2025-3-5,08:00,-66.589,-1.501,55.093,4,22.838,25.274,41.288,401.656,1849.816,2510.126,4359.942
42,86,0.65,14,2025-3-5,08:00,-65.327,-7.647,55.05,5,23.755,28.689,42.713,401.656,1849.816,2510.126,4359.942
42,86,0.65,15,2025-3-5,08:00,-64.107,-14.843,55.186,5,25.659,36.276,45.4,401.656,1849.816,2510.126,4359.942
42,86,0.65,16,2025-3-5,08:00,-61.221,-23.959,55.124,5,27.963,45.581,48.817,401.656,1849.816,2510.126,4359.942
42,86,0.65,17,2025-3-5,08:00,-55.945,-34.563,54.841,5,29.14,49.846,53.836,401.656,1849.816,2510.126,4359.942
42,86,0.65,18,2025-3-5,08:00,-47.95,-44.77,54.44,5,28.995,48.918,61.309,401.656,1849.816,2510.126,4359.942
42,86,0.65,19,2025-3-5,08:00,-37.664,-52.695,54.123,5,27.743,44.86,69.317,401.656,1849.816,2510.126,4359.942
42,86,0.65,20,2025-3-5,08:00,-26.727,-57.986,53.924,5,25.296,37.739,74.502,401.656,1849.816,2510.126,4359.942
42,86,0.65,21,2025-3-5,08:00,-17.017,-60.995,53.779,5,21.966,28.482,77.448,401.656,1849.816,2510.126,4359.942
42,86,0.65,22,2025-3-5,08:00,-9.354,-62.36,53.654,5,19.265,21.34,79.008,401.656,1849.816,2510.126,4359.942
42,86,0.65,23,2025-3-5,08:00,-3.036,-63.438,53.972,4,17.906,17.932,79.335,401.656,1849.816,2510.126,4359.942
42,86,0.65,24,2025-3-5,08:00,3.036,-63.439,53.972,4,17.906,17.932,79.246,401.656,1849.816,2510.126,4359.942
42,86,0.65,25,2025-3-5,08:00,9.119,-59.994,54.416,5,19.265,21.34,78.486,401.656,1849.816,2510.126,4359.942
42,86,0.65,26,2025-3-5,08:00,17.745,-64.206,52.715,5,21.966,28.482,76.448,401.656,1849.816,2510.126,4359.942
42,86,0.65,27,2025-3-5,08:00,27.92,-61.154,52.803,5,25.296,37.739,73.188,401.656,1849.816,2510.126,4359.942
42,86,0.65,28,2025-3-5,08:00,39.415,-55.618,52.867,5,27.743,44.86,67.842,401.656,1849.816,2510.126,4359.942
42,86,0.65,29,2025-3-5,08:00,50.254,-47.078,52.873,5,28.995,48.918,59.817,401.656,1849.816,2510.126,4359.942
42,86,0.65,30,2025-3-5,08:00,58.475,-36.148,52.808,5,29.14,49.846,52.45,401.656,1849.816,2510.126,4359.942
42,86,0.65,31,2025-3-5,08:00,63.692,-24.972,52.732,5,27.963,45.581,47.567,401.656,1849.816,2510.126,4359.942
42,86,0.65,32,2025-3-5,08:00,66.413,-15.397,52.675,5,25.659,36.276,44.251,401.656,1849.816,2510.126,4359.942
42,86,0.65,33,2025-3-5,08:00,67.449,-7.838,52.627,5,23.755,28.689,41.615,401.656,1849.816,2510.126,4359.942
42,86,0.65,34,2025-3-5,08:00,68.273,-1.51,53.144,4,22.838,25.274,40.213,401.656,1849.816,2510.126,4359.942
42,86,0.65,35,2025-3-5,08:00,68.249,4.56,53.157,4,23.051,25.985,39.745,401.656,1849.816,2510.126,4359.942
42,86,0.65,36,2025-3-5,08:00,67.244,11.044,52.651,5,23.998,29.435,37.997,401.656,1849.816,2510.126,4359.942
42,86,0.65,37,2025-3-5,08:00,65.938,18.465,52.703,5,25.227,34.461,35.175,401.656,1849.816,2510.126,4359.942
42,86,0.65,38,2025-3-5,08:00,63.072,26.911,52.758,5,26.14,38.58,31.412,401.656,1849.816,2510.126,4359.942
42,86,0.65,39,2025-3-5,08:00,58.13,35.893,52.816,5,26.594,40.73,26.54,401.656,1849.816,2510.126,4359.942
42,86,0.65,40,2025-3-5,08:00,49.898,43.61,53.534,5,26.771,41.574,20.833,401.656,1849.816,2510.126,4359.942
42,86,0.65,41,2025-3-5,08:00,40.831,51.323,53.262,5,26.522,41.054,15.991,401.656,1849.816,2510.126,4359.942
