U_Divisions,V_Divisions,t_parameter,Node_ID,Date_월일,Date_시간,Node_X,Node_Y,Node_Z,외피_ModuleShape_edge개수,외피_ModuleShape_둘레(m),외피_ModuleShape_면적(m2),열림각도,운동장_태양복사열,관중석_1 태양복사열,관중석_2 태양복사열,관중석 합산 태양복사열
42,86,0.65,0,2025-3-19,08:00,17.438,-481.876,132.256,,,,,,,,
42,86,0.65,1,2025-3-19,08:00,0,0,0,,,,,,,,
42,86,0.65,2,2025-3-19,08:00,0,65.939,53.101,4,20.692,25.465,3.363,435.353,701.903,972.651,1674.554
42,86,0.65,3,2025-3-19,08:00,-9.444,65.001,52.63,5,22.345,29.728,4.236,435.353,701.903,972.651,1674.554
42,86,0.65,4,2025-3-19,08:00,-19.751,62.112,52.86,5,24.202,34.701,6.907,435.353,701.903,972.651,1674.554
42,86,0.65,5,2025-3-19,08:00,-30.509,57.647,53.023,5,25.652,38.69,10.154,435.353,701.903,972.651,1674.554
42,86,0.65,6,2025-3-19,08:00,-40.897,51.422,53.213,5,26.522,41.054,14.014,435.353,701.903,972.651,1674.554
42,86,0.65,7,2025-3-19,08:00,-49.979,43.697,53.473,5,26.771,41.574,18.825,435.353,701.903,972.651,1674.554
42,86,0.65,8,2025-3-19,08:00,-56.888,34.997,53.851,5,26.594,40.73,24.454,435.353,701.903,972.651,1674.554
42,86,0.65,9,2025-3-19,08:00,-61.501,26.157,54.263,5,26.14,38.58,29.231,435.353,701.903,972.651,1674.554
42,86,0.65,10,2025-3-19,08:00,-64.171,17.954,54.59,5,25.227,34.461,32.922,435.353,701.903,972.651,1674.554
42,86,0.65,11,2025-3-19,08:00,-65.394,10.802,54.743,5,23.998,29.435,35.708,435.353,701.903,972.651,1674.554
42,86,0.65,12,2025-3-19,08:00,-66.685,4.517,54.962,4,23.051,25.985,37.437,435.353,701.903,972.651,1674.554
42,86,0.65,13,2025-3-19,08:00,-66.706,-1.501,54.958,4,22.838,25.274,37.886,435.353,701.903,972.651,1674.554
42,86,0.65,14,2025-3-19,08:00,-65.468,-7.66,54.889,5,23.755,28.689,39.284,435.353,701.903,972.651,1674.554
42,86,0.65,15,2025-3-19,08:00,-64.247,-14.877,55.034,5,25.659,36.276,41.943,435.353,701.903,972.651,1674.554
42,86,0.65,16,2025-3-19,08:00,-61.354,-24.014,54.996,5,27.963,45.581,45.33,435.353,701.903,972.651,1674.554
42,86,0.65,17,2025-3-19,08:00,-56.059,-34.635,54.748,5,29.14,49.846,50.336,435.353,701.903,972.651,1674.554
42,86,0.65,18,2025-3-19,08:00,-48.03,-44.85,54.385,5,28.995,48.918,57.808,435.353,701.903,972.651,1674.554
42,86,0.65,19,2025-3-19,08:00,-37.708,-52.768,54.091,5,27.743,44.86,65.771,435.353,701.903,972.651,1674.554
42,86,0.65,20,2025-3-19,08:00,-26.75,-58.047,53.902,5,25.296,37.739,70.907,435.353,701.903,972.651,1674.554
42,86,0.65,21,2025-3-19,08:00,-17.028,-61.045,53.763,5,21.966,28.482,73.918,435.353,701.903,972.651,1674.554
42,86,0.65,22,2025-3-19,08:00,-9.357,-62.399,53.642,5,19.265,21.34,75.757,435.353,701.903,972.651,1674.554
42,86,0.65,23,2025-3-19,08:00,-3.036,-63.466,53.963,4,17.906,17.932,76.456,435.353,701.903,972.651,1674.554
42,86,0.65,24,2025-3-19,08:00,3.036,-63.465,53.964,4,17.906,17.932,76.547,435.353,701.903,972.651,1674.554
42,86,0.65,25,2025-3-19,08:00,9.123,-60.041,54.401,5,19.265,21.34,76.31,435.353,701.903,972.651,1674.554
42,86,0.65,26,2025-3-19,08:00,17.745,-64.205,52.715,5,21.966,28.482,75.013,435.353,701.903,972.651,1674.554
42,86,0.65,27,2025-3-19,08:00,27.92,-61.154,52.803,5,25.296,37.739,72.405,435.353,701.903,972.651,1674.554
42,86,0.65,28,2025-3-19,08:00,39.415,-55.618,52.867,5,27.743,44.86,67.513,435.353,701.903,972.651,1674.554
42,86,0.65,29,2025-3-19,08:00,50.254,-47.078,52.873,5,28.995,48.918,59.613,435.353,701.903,972.651,1674.554
42,86,0.65,30,2025-3-19,08:00,58.475,-36.148,52.808,5,29.14,49.846,52.035,435.353,701.903,972.651,1674.554
42,86,0.65,31,2025-3-19,08:00,63.692,-24.972,52.732,5,27.963,45.581,46.872,435.353,701.903,972.651,1674.554
42,86,0.65,32,2025-3-19,08:00,66.413,-15.397,52.675,5,25.659,36.276,43.369,435.353,701.903,972.651,1674.554
42,86,0.65,33,2025-3-19,08:00,67.449,-7.838,52.627,5,23.755,28.689,40.653,435.353,701.903,972.651,1674.554
42,86,0.65,34,2025-3-19,08:00,68.273,-1.51,53.144,4,22.838,25.274,39.229,435.353,701.903,972.651,1674.554
42,86,0.65,35,2025-3-19,08:00,68.249,4.56,53.157,4,23.051,25.985,38.766,435.353,701.903,972.651,1674.554
42,86,0.65,36,2025-3-19,08:00,67.244,11.044,52.651,5,23.998,29.435,37.038,435.353,701.903,972.651,1674.554
42,86,0.65,37,2025-3-19,08:00,65.938,18.465,52.703,5,25.227,34.461,34.28,435.353,701.903,972.651,1674.554
42,86,0.65,38,2025-3-19,08:00,63.072,26.911,52.758,5,26.14,38.58,30.659,435.353,701.903,972.651,1674.554
42,86,0.65,39,2025-3-19,08:00,58.13,35.893,52.816,5,26.594,40.73,25.973,435.353,701.903,972.651,1674.554
42,86,0.65,40,2025-3-19,08:00,49.914,43.628,53.521,5,26.771,41.574,20.418,435.353,701.903,972.651,1674.554
42,86,0.65,41,2025-3-19,08:00,40.843,51.341,53.254,5,26.522,41.054,15.643,435.353,701.903,972.651,1674.554
42,86,0.65,42,2025-3-19,08:00,30.78,58.217,52.8,5,25.652,38.69,11.769,435.353,701.903,972.651,1674.554
42,86,0.65,43,2025-3-19,08:00,19.878,62.512,52.724,5,24.202,34.701,8.423,435.353,701.903,972.651,1674.554
42,86,0.65,44,2025-3-19,08:00,9.444,65.001,52.63,5,22.345,29.728,5.406,435.353,701.903,972.651,1674.554
42,86,0.65,45,2025-3-19,08:00,-4.752,66.607,55.72,6,35.592,53.894,3.749,435.353,701.903,972.651,1674.554
42,86,0.65,46,2025-3-19,08:00,-14.924,64.442,56.134,6,38.523,63.937,5.73,435.353,701.903,972.651,1674.554
42,86,0.65,47,2025-3-19,08:00,-25.86,60.74,56.448,6,41.082,72.784,8.572,435.353,701.903,972.651,1674.554
42,86,0.65,48,2025-3-19,08:00,-36.856,55.202,56.774,6,43.022,79.125,11.899,435.353,701.903,972.651,1674.554
