U_Divisions,V_Divisions,t_parameter,Node_ID,Date_월일,Date_시간,Node_X,Node_Y,Node_Z,외피_ModuleShape_edge개수,외피_ModuleShape_둘레(m),외피_ModuleShape_면적(m2),열림각도,운동장_태양복사열,관중석_1 태양복사열,관중석_2 태양복사열,관중석 합산 태양복사열
42,86,0.65,0,2025-3-1,09:00,-106.268,-454.878,178.307,,,,,,,,
42,86,0.65,1,2025-3-1,09:00,0,0,0,,,,,,,,
42,86,0.65,2,2025-3-1,09:00,0,65.939,53.101,4,20.692,25.465,3.785,586.677,2085.233,2885.094,4970.327
42,86,0.65,3,2025-3-1,09:00,-9.444,65.001,52.63,5,22.345,29.728,7.754,586.677,2085.233,2885.094,4970.327
42,86,0.65,4,2025-3-1,09:00,-19.675,61.869,52.943,5,24.202,34.701,11.294,586.677,2085.233,2885.094,4970.327
42,86,0.65,5,2025-3-1,09:00,-30.392,57.4,53.119,5,25.652,38.69,14.742,586.677,2085.233,2885.094,4970.327
42,86,0.65,6,2025-3-1,09:00,-40.749,51.2,53.323,5,26.522,41.054,18.483,586.677,2085.233,2885.094,4970.327
42,86,0.65,7,2025-3-1,09:00,-49.814,43.521,53.597,5,26.771,41.574,22.931,586.677,2085.233,2885.094,4970.327
42,86,0.65,8,2025-3-1,09:00,-56.728,34.881,53.985,5,26.594,40.73,27.996,586.677,2085.233,2885.094,4970.327
42,86,0.65,9,2025-3-1,09:00,-61.364,26.091,54.395,5,26.14,38.58,32.157,586.677,2085.233,2885.094,4970.327
42,86,0.65,10,2025-3-1,09:00,-64.058,17.921,54.711,5,25.227,34.461,35.37,586.677,2085.233,2885.094,4970.327
42,86,0.65,11,2025-3-1,09:00,-65.297,10.789,54.853,5,23.998,29.435,37.911,586.677,2085.233,2885.094,4970.327
42,86,0.65,12,2025-3-1,09:00,-66.611,4.515,55.048,4,23.051,25.985,39.554,586.677,2085.233,2885.094,4970.327
42,86,0.65,13,2025-3-1,09:00,-66.632,-1.501,55.044,4,22.838,25.274,40.017,586.677,2085.233,2885.094,4970.327
