U_Divisions,V_Divisions,t_parameter,Node_ID,Date_월일,Date_시간,Node_X,Node_Y,Node_Z,외피_ModuleShape_edge개수,외피_ModuleShape_둘레(m),외피_ModuleShape_면적(m2),열림각도,운동장_태양복사열,관중석_1 태양복사열,관중석_2 태양복사열,관중석 합산 태양복사열
42,86,0.65,0,2025-3-7,08:00,-9.593,-489.498,101.489,,,,,,,,
42,86,0.65,1,2025-3-7,08:00,0,0,0,,,,,,,,
42,86,0.65,2,2025-3-7,08:00,0,65.939,53.101,4,20.692,25.465,5.287,380.757,1819.338,2462.283,4281.621
42,86,0.65,3,2025-3-7,08:00,-9.444,65.001,52.63,5,22.345,29.728,6.751,380.757,1819.338,2462.283,4281.621
42,86,0.65,4,2025-3-7,08:00,-19.707,61.972,52.908,5,24.202,34.701,9.429,380.757,1819.338,2462.283,4281.621
42,86,0.65,5,2025-3-7,08:00,-30.445,57.512,53.076,5,25.652,38.69,12.65,380.757,1819.338,2462.283,4281.621
42,86,0.65,6,2025-3-7,08:00,-40.813,51.296,53.275,5,26.522,41.054,16.53,380.757,1819.338,2462.283,4281.621
42,86,0.65,7,2025-3-7,08:00,-49.875,43.586,53.551,5,26.771,41.574,21.397,380.757,1819.338,2462.283,4281.621
42,86,0.65,8,2025-3-7,08:00,-56.768,34.91,53.951,5,26.594,40.73,27.1,380.757,1819.338,2462.283,4281.621
42,86,0.65,9,2025-3-7,08:00,-61.374,26.096,54.385,5,26.14,38.58,31.944,380.757,1819.338,2462.283,4281.621
42,86,0.65,10,2025-3-7,08:00,-64.044,17.917,54.726,5,25.227,34.461,35.684,380.757,1819.338,2462.283,4281.621
42,86,0.65,11,2025-3-7,08:00,-65.271,10.786,54.882,5,23.998,29.435,38.509,380.757,1819.338,2462.283,4281.621
42,86,0.65,12,2025-3-7,08:00,-66.586,4.515,55.076,4,23.051,25.985,40.27,380.757,1819.338,2462.283,4281.621
42,86,0.65,13,2025-3-7,08:00,-66.607,-1.501,55.072,4,22.838,25.274,40.75,380.757,1819.338,2462.283,4281.621
42,86,0.65,14,2025-3-7,08:00,-65.349,-7.649,55.026,5,23.755,28.689,42.181,380.757,1819.338,2462.283,4281.621
42,86,0.65,15,2025-3-7,08:00,-64.127,-14.848,55.164,5,25.659,36.276,44.884,380.757,1819.338,2462.283,4281.621
42,86,0.65,16,2025-3-7,08:00,-61.239,-23.967,55.107,5,27.963,45.581,48.322,380.757,1819.338,2462.283,4281.621
42,86,0.65,17,2025-3-7,08:00,-55.959,-34.572,54.829,5,29.14,49.846,53.377,380.757,1819.338,2462.283,4281.621
42,86,0.65,18,2025-3-7,08:00,-47.958,-44.779,54.434,5,28.995,48.918,60.905,380.757,1819.338,2462.283,4281.621
42,86,0.65,19,2025-3-7,08:00,-37.668,-52.701,54.12,5,27.743,44.86,68.968,380.757,1819.338,2462.283,4281.621
42,86,0.65,20,2025-3-7,08:00,-26.729,-57.991,53.922,5,25.296,37.739,74.185,380.757,1819.338,2462.283,4281.621
42,86,0.65,21,2025-3-7,08:00,-17.018,-60.999,53.778,5,21.966,28.482,77.166,380.757,1819.338,2462.283,4281.621
42,86,0.65,22,2025-3-7,08:00,-9.354,-62.362,53.653,5,19.265,21.34,78.788,380.757,1819.338,2462.283,4281.621
42,86,0.65,23,2025-3-7,08:00,-3.036,-63.44,53.972,4,17.906,17.932,79.18,380.757,1819.338,2462.283,4281.621
42,86,0.65,24,2025-3-7,08:00,3.036,-63.44,53.972,4,17.906,17.932,79.121,380.757,1819.338,2462.283,4281.621
42,86,0.65,25,2025-3-7,08:00,9.119,-59.995,54.416,5,19.265,21.34,78.438,380.757,1819.338,2462.283,4281.621
42,86,0.65,26,2025-3-7,08:00,17.745,-64.206,52.715,5,21.966,28.482,76.494,380.757,1819.338,2462.283,4281.621
42,86,0.65,27,2025-3-7,08:00,27.92,-61.154,52.803,5,25.296,37.739,73.296,380.757,1819.338,2462.283,4281.621
42,86,0.65,28,2025-3-7,08:00,39.415,-55.618,52.867,5,27.743,44.86,67.965,380.757,1819.338,2462.283,4281.621
42,86,0.65,29,2025-3-7,08:00,50.254,-47.078,52.873,5,28.995,48.918,59.888,380.757,1819.338,2462.283,4281.621
42,86,0.65,30,2025-3-7,08:00,58.475,-36.148,52.808,5,29.14,49.846,52.429,380.757,1819.338,2462.283,4281.621
42,86,0.65,31,2025-3-7,08:00,63.692,-24.972,52.732,5,27.963,45.581,47.468,380.757,1819.338,2462.283,4281.621
42,86,0.65,32,2025-3-7,08:00,66.413,-15.397,52.675,5,25.659,36.276,44.098,380.757,1819.338,2462.283,4281.621
42,86,0.65,33,2025-3-7,08:00,67.449,-7.838,52.627,5,23.755,28.689,41.429,380.757,1819.338,2462.283,4281.621
42,86,0.65,34,2025-3-7,08:00,68.273,-1.51,53.144,4,22.838,25.274,40.013,380.757,1819.338,2462.283,4281.621
42,86,0.65,35,2025-3-7,08:00,68.249,4.56,53.157,4,23.051,25.985,39.542,380.757,1819.338,2462.283,4281.621
42,86,0.65,36,2025-3-7,08:00,67.244,11.044,52.651,5,23.998,29.435,37.783,380.757,1819.338,2462.283,4281.621
42,86,0.65,37,2025-3-7,08:00,65.938,18.465,52.703,5,25.227,34.461,34.947,380.757,1819.338,2462.283,4281.621
42,86,0.65,38,2025-3-7,08:00,63.072,26.911,52.758,5,26.14,38.58,31.173,380.757,1819.338,2462.283,4281.621
42,86,0.65,39,2025-3-7,08:00,58.13,35.893,52.816,5,26.594,40.73,26.288,380.757,1819.338,2462.283,4281.621
42,86,0.65,40,2025-3-7,08:00,49.909,43.622,53.526,5,26.771,41.574,20.554,380.757,1819.338,2462.283,4281.621
42,86,0.65,41,2025-3-7,08:00,40.842,51.339,53.255,5,26.522,41.054,15.679,380.757,1819.338,2462.283,4281.621
42,86,0.65,42,2025-3-7,08:00,30.78,58.217,52.8,5,25.652,38.69,11.822,380.757,1819.338,2462.283,4281.621
42,86,0.65,43,2025-3-7,08:00,19.878,62.512,52.724,5,24.202,34.701,8.679,380.757,1819.338,2462.283,4281.621
42,86,0.65,44,2025-3-7,08:00,9.444,65.001,52.63,5,22.345,29.728,6.217,380.757,1819.338,2462.283,4281.621
42,86,0.65,45,2025-3-7,08:00,-4.752,66.607,55.72,6,35.592,53.894,6.094,380.757,1819.338,2462.283,4281.621
42,86,0.65,46,2025-3-7,08:00,-14.869,64.213,56.213,6,38.523,63.937,8.266,380.757,1819.338,2462.283,4281.621
42,86,0.65,47,2025-3-7,08:00,-25.772,60.516,56.534,6,41.082,72.784,11.089,380.757,1819.338,2462.283,4281.621
42,86,0.65,48,2025-3-7,08:00,-36.736,54.988,56.871,6,43.022,79.125,14.413,380.757,1819.338,2462.283,4281.621
42,86,0.65,49,2025-3-7,08:00,-46.894,47.806,57.266,6,44.22,82.108,18.469,380.757,1819.338,2462.283,4281.621
42,86,0.65,50,2025-3-7,08:00,-55.286,39.377,57.804,6,44.79,81.924,23.557,380.757,1819.338,2462.283,4281.621
42,86,0.65,51,2025-3-7,08:00,-61.381,30.435,58.457,6,44.987,79.185,28.68,380.757,1819.338,2462.283,4281.621
42,86,0.65,52,2025-3-7,08:00,-65.295,21.837,59.059,6,44.603,72.964,33.003,380.757,1819.338,2462.283,4281.621
42,86,0.65,53,2025-3-7,08:00,-67.339,14.216,59.436,6,43.292,63.012,36.645,380.757,1819.338,2462.283,4281.621
42,86,0.65,54,2025-3-7,08:00,-68.072,7.61,59.531,6,41.753,54.278,39.352,380.757,1819.338,2462.283,4281.621
42,86,0.65,55,2025-3-7,08:00,-68.183,1.515,59.502,6,40.815,49.908,40.652,380.757,1819.338,2462.283,4281.621
42,86,0.65,56,2025-3-7,08:00,-68.065,-4.545,59.612,6,41.302,52.332,41.356,380.757,1819.338,2462.283,4281.621
42,86,0.65,57,2025-3-7,08:00,-67.23,-11.026,59.955,6,43.288,63.376,43.899,380.757,1819.338,2462.283,4281.621
42,86,0.65,58,2025-3-7,08:00,-64.904,-18.965,60.151,6,46.167,81.742,47.375,380.757,1819.338,2462.283,4281.621
42,86,0.65,59,2025-3-7,08:00,-60.275,-28.822,59.952,6,48.156,96.233,51.637,380.757,1819.338,2462.283,4281.621
42,86,0.65,60,2025-3-7,08:00,-52.969,-39.257,59.448,6,48.188,99.272,57.662,380.757,1819.338,2462.283,4281.621
42,86,0.65,61,2025-3-7,08:00,-43.311,-48.158,58.839,6,46.585,93.564,65.671,380.757,1819.338,2462.283,4281.621
42,86,0.65,62,2025-3-7,08:00,-32.316,-54.649,58.346,6,43.584,82.133,71.962,380.757,1819.338,2462.283,4281.621
42,86,0.65,63,2025-3-7,08:00,-21.76,-58.768,57.987,6,39.215,65.48,75.868,380.757,1819.338,2462.283,4281.621
42,86,0.65,64,2025-3-7,08:00,-13.078,-60.949,57.686,6,34.597,48.215,78.134,380.757,1819.338,2462.283,4281.621
42,86,0.65,65,2025-3-7,08:00,-6.197,-61.835,57.453,6,31.695,37.996,79.119,380.757,1819.338,2462.283,4281.621
42,86,0.65,66,2025-3-7,08:00,0,-62.034,57.362,6,30.702,34.68,79.181,380.757,1819.338,2462.283,4281.621
42,86,0.65,67,2025-3-7,08:00,6.197,-61.838,57.452,6,31.695,37.996,78.931,380.757,1819.338,2462.283,4281.621
42,86,0.65,68,2025-3-7,08:00,13.898,-66.032,55.956,6,34.597,48.215,77.603,380.757,1819.338,2462.283,4281.621
42,86,0.65,69,2025-3-7,08:00,23.29,-63.918,56.143,6,39.215,65.48,75.068,380.757,1819.338,2462.283,4281.621
42,86,0.65,70,2025-3-7,08:00,34.673,-59.63,56.319,6,43.584,82.133,71.001,380.757,1819.338,2462.283,4281.621
42,86,0.65,71,2025-3-7,08:00,46.615,-52.53,56.406,6,46.585,93.564,64.652,380.757,1819.338,2462.283,4281.621
42,86,0.65,72,2025-3-7,08:00,57.002,-42.509,56.315,6,48.188,99.272,56.679,380.757,1819.338,2462.283,4281.621
42,86,0.65,73,2025-3-7,08:00,64.419,-31.027,56.137,6,48.156,96.233,50.743,380.757,1819.338,2462.283,4281.621
42,86,0.65,74,2025-3-7,08:00,68.821,-20.306,55.983,6,46.167,81.742,46.566,380.757,1819.338,2462.283,4281.621
42,86,0.65,75,2025-3-7,08:00,70.801,-11.633,55.865,6,43.288,63.376,43.14,380.757,1819.338,2462.283,4281.621
42,86,0.65,76,2025-3-7,08:00,71.342,-4.668,55.772,6,41.302,52.332,40.62,380.757,1819.338,2462.283,4281.621
42,86,0.65,77,2025-3-7,08:00,71.379,1.53,55.748,6,40.815,49.908,39.927,380.757,1819.338,2462.283,4281.621
